times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	alcohol_industry	spirits/beer	extradelight:vat or extradelight:mixing_bowl	survival	M-12	ACCEPT	{'ACCEPT': 1}	the Vat/evaporator as a reduction step — reduce spirits → spirit reduction/glaze as a cooking ingredient, tying the dist
1	False	alcohol_industry		extradelight:vat (fermentation pre-step) → alcohol_industry:alcohol_boiling	survival	M-12	ACCEPT	{'ACCEPT': 1}	mash barley in the kitchen vat, then feed the wort to the industrial boiler — the brewing chain reads as one web
1	False	alcohol_industry	whiskey/vodka (distilled alcohol)	tfmg:distillation	create	M-12	REJECT	{'REJECT': 1}	TFMG already has a distillation column — using it as a co-processor for alcohol is a coherent theme but it would create 
1	False	alcohol_industry	finished liquor buckets	tfmg:distillation	create	M-12	REJECT	{'REJECT': 1}	TFMG distillation is for petroleum/industrial fluids (diesel, gasoline, lubricant) — routing whiskey through an industri
1	False	alcohol_industry	tequila / vodka (high-proof spirits)	tfmg:distillation → as solvent intermediate	create	M-12	REJECT	{'REJECT': 1}	same tone problem as above — high-proof spirits as industrial solvents is a real-world idea but in-game it would muddy t
1	False	alcohol_industry	alcohol_industry:tequila / whiskey	ars_nouveau:imbuement as a fermented catalyst (M-10)	magic	M-10	REJECT	{'REJECT': 1}	spirits-as-magic-catalyst is a thematic stretch; the pack's arcane reagents are crystalline/organic esoteric materials, 
1	False	alcohol_industry	alcohol_industry:tequila / whiskey	tfmg:vat_machine_recipe	create	M-12	REJECT	{'REJECT': 1}	TFMG's Vat processes chemical/industrial feedstocks; routing artisanal whiskey through an industrial vat for further pro
1	False	alcohol_industry	alcohol_industry:tequila / vodka	create:haunting (soul-fire transmutation into spirit-infused fluid)	magic	M-19	REJECT	{'REJECT': 1}	haunting produces soul/spirit outputs from items; routing a finished liquor through haunting to make an "infused spirit"
1	False	alcohol_industry	alcohol_industry:alcohol_base (fluid)	create:mixing (already inbound) → alcohol_boiling → exported spirit	economy	M-12	REJECT	{'REJECT': 1}	This describes the already-established Create→survival chain (the inbound weave is create:filling + create:mixing); the 
1	False	alcohol_industry	alcohol_base fluid (Create-mixed)	create:mixing → irons_spellbooks:alchemist_cauldron_brew	magic	M-12	ACCEPT	{'ACCEPT': 1}	a distilled alcohol solvent feeds the alchemist's cauldron as a brewing base — the industrial distillery supplies the ma
1	False	alcohol_industry	alcohol_industry:bioethanol (if cross-compatible with createaddition bioethanol) → liquid_burning FE generation	createaddition:liquid_burning	create	M-13	REJECT	{'REJECT': 1}	createaddition registers its own bioethanol under its own namespace; whether alcohol_industry's output shares the same f
1	False	alcohol_industry	alcohol_industry bottled spirits (beer/vodka/whiskey/tequila)	M-26 consumption sink	survival	M-26	ACCEPT	{'ACCEPT': 1}	the tavern crew burns through the whiskey supply before every raid — the distillery never rests
1	False	alcohol_industry	alcohol_industry finished spirits (beer/vodka/whiskey/tequila) as repeating consumables	player consumption — spirits are drunk for effects and must be continuously restocked	economy	M-26	ACCEPT	{'ACCEPT': 1}	a tavern keeper keeps the distillery running because the buffs wear off and players keep coming back
1	False	alcohol_industry	alcohol_industry:whiskey / tequila (regional-flavor spirit)	emergent trade — regional grain/fermentable scarcity means not every player can source every spirit	economy	M-30	ACCEPT	{'ACCEPT': 1}	tequila needs agave (region-locked crop); the distillery player trades it to everyone else
1	False	alcohol_industry	alcohol_industry:whiskey / vodka / beer (bottled liquors with status effects)	alcohol_industry:alcohol_boiling → output as colony-requested luxury	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies tavern requests bottled spirits as upkeep stock — the distillery specialist must run the full Create→boil
1	False	alcohol_industry	alcohol_industry:alcohol_base (fluid, assembled by Create mixing/filling)	M-35 aging — alcohol_boiling IS the maturation step for spirits	economy	M-35	ACCEPT	{'ACCEPT': 1}	whiskey and aged spirits take real processing time in the Boiler (maturation motif); the time-cost makes them a genuine 
1	False	alcohol_industry	finished liquors (beer, vodka, whiskey, tequila)	extradelight:vat or minecolonies tavern provisioning	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies tavern explicitly requires spirits for its residents' upkeep — the Create distillery becomes the colony's
1	False	alcohol_industry	finished spirits	maturation in alcohol_boiler over time	economy	M-35	ACCEPT	{'ACCEPT': 1}	if the boiler is treated as an aging step (it is already a timed/heated process), spirits that spend longer in the boile
1	False	alcohol_industry	alcohol_industry:beer / vodka / whiskey / tequila (bottled spirits)	create:sequenced_assembly (fill + cap + label multi-step)	economy	M-35	ACCEPT	{'ACCEPT': 1}	a player running the distillery ages casks in barrels before final bottling, making aged spirits a scarcer, more valuabl
1	False	alcohol_industry	alcohol_industry:alcohol_base	create:mixing with seasonal-gated crop input	survival	M-16	ACCEPT	{'ACCEPT': 1}	Require a seasonal grain (e.g. a Serene Seasons autumn-harvest wheat variant or hops from a farm mod) as the fermentable
1	False	alcohol_industry	alcohol_industry:whiskey / vodka (high-proof)	tfmg:distillation as an alternative refining step	create	M-32	REJECT	{'REJECT': 1}	TFMG distillation processes petroleum/chemicals — routing potable spirits through industrial petroleum stills would be a
1	False	alcohol_industry	beer/vodka/whiskey/tequila (drinkable buffs)	emergent trade (status-effect consumable demanded by combat/exploration specialists)	economy	M-26	ACCEPT	{'ACCEPT': 1}	Spirits give real combat/saturation buffs — a distillery that specializes in them becomes the supplier for raid groups w
1	False	alcohol_industry	alcohol_base fluid (intermediate)	create:mixing → external process	create	M-32	REJECT	{'REJECT': 1}	The base is already the *input* to the boiler (inbound Create weave established); using it as a byproduct/input in a *di
1	False	alcohol_industry	bottled spirits	alcohol_industry:alcohol_boiling	magic	M-10	REJECT	{'REJECT': 1}	Arcane infusion of spirits into a magic reagent has no thematic grounding in the pack's magic (Ars/Iron's/Occultism); li
1	False	alcohol_industry	alcohol distillation waste (hypothetical byproduct)	minecolonies:composting	economy	M-32	REJECT	{'REJECT': 1}	no registered byproduct output — the Alcohol Boiler produces only finished spirits; a byproduct would require authoring 
1	False	alcohol_industry	alcohol_industry spirits (per-type inputs)	alcohol_industry:alcohol_boiling	economy	M-30	REJECT	{'REJECT': 1}	insufficient grounding — the dossier doesn't specify distinct regional/scarce inputs per spirit type; the base fluid is 
1	False	alcohol_industry	seasonal crops (e.g. wheat/apple/agave, Serene Seasons-gated)	create:mixing → alcohol_industry:alcohol_boiling	survival	M-16	ACCEPT	{'ACCEPT': 1}	you can only brew your best whiskey in summer when the wheat harvest is in.
1	False	alcohol_industry	alcohol_industry:whiskey / vodka	emergent carry-and-consume	aeronautics	M-26	REJECT	{'REJECT': 1}	M-26 requires an actual consuming mechanic that demands the item; "player might drink this on a ship" is not a weave edg
1	False	alcohol_industry	alcohol_industry:beer/vodka/whiskey/tequila (raw spirits)	vinery:wine_fermentation or extradelight:evaporator (aging/maturation post-step)	economy	M-35	ACCEPT	{'ACCEPT': 1}	raw spirits from the boiler go into barrels or evaporator vats to mature; only aged bottles command a premium on the tra
1	False	alcohol_industry	alcohol_industry:beer (grain ferment)	Serene Seasons seasonal crop gating	survival	M-16	ACCEPT	{'ACCEPT': 1}	The grain/hop inputs to beer production are summer/autumn crops; spring distilling means working from stored reserves — 
1	False	alcohol_industry	alcohol_industry:whiskey/vodka/tequila (bottled spirits)	extradelight:vat / evaporator	survival	M-12	ACCEPT	{'ACCEPT': 1}	Distilled spirits feed ExtraDelight's vat or evaporator to produce sauces, marinades, or a spirit-infused cooking ingred
1	False	alcohol_industry	alcohol_industry spirits (as fuel)	tfmg:distillation or createaddition:liquid_burning	create	M-13	REJECT	{'REJECT': 1}	Ethanol/spirits as an engine fuel is technically real but the dossier's spirits (beer/vodka/whiskey/tequila) are modeled
1	False	alcohol_industry	alcohol_industry:whiskey / vodka (high-grade spirits)	extradelight:vat or extradelight:bottle_fluid (spirits used as a cooking-liquid in Vat recipes — deglazing, marinades)	survival	M-12	ACCEPT	{'ACCEPT': 1}	Whiskey and vodka fold into ExtraDelight's Vat as culinary solvents (deglazing, sauce reduction) — the distillery feeds 
1	False	alcohol_industry	alcohol_industry:beer (drinkable, effect)	ars_nouveau:imbuement (imbue a spirit with a magical essence to create a potent infused brew)	magic	M-10	REJECT	{'REJECT': 1}	Ars Nouveau's imbuement is for crafting magical *items* (focuses, wands, inscribers), not flavoring consumables into pot
1	False	alcohol_industry	alcohol_industry:whiskey / tequila (premium bottled spirits, region-input-gated)	aeronautics cargo logistics — bulk spirits must be crated and shipped to distant colonies/taverns at scale	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	a crate of aged whiskey is too heavy and too valuable to carry on foot across a 10-player map — it goes by airship; the 
1	False	alcohol_industry	alcohol_industry:alcohol_base or high-proof spirit (vodka)	irons_spellbooks:alchemist_cauldron_brew	magic	M-29	ACCEPT	{'ACCEPT': 1}	Iron's Spellbooks alchemist cauldron brews potions from reagents — if a recipe requires a distilled spirit as the solven
5	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane (long-range cross-dimension delivery)	M-31 logistics-required bulk good	economy	M-31	ACCEPT	{'ACCEPT': 4, 'REJECT': 1}	Bulk goods destined for outposts or colony supply runs require a cardboard-plane courier network — the aeronautics/logis
4	False	cmpackagecouriers	cmpackagecouriers:location_transmitter	create:mechanical_crafting	create	M-05	REJECT	{'REJECT': 4}	the transmitter is an internal build component, not a flagship item; M-05 (native-method gating) is for a mod's flagship
4	False	cmpackagecouriers	cmpackagecouriers remote delivery	emergent player-trade fulfilment	economy	M-29	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	cross-route dependency — a magic specialist can order Create processing ingredients via cardboard plane without building
3	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane (flying autonomous courier)	recipe	aeronautics	M-24	REJECT	{'REJECT': 2, 'ACCEPT': 1}	The cardboard plane is already the aeronautics anchor (it IS the flying logistics arm); an M-24 drivetrain-component wea
3	False	cmpackagecouriers	cmpackagecouriers:portable_stock_ticker (remote order placement)	M-33 service-for-hire	economy	M-33	ACCEPT	{'ACCEPT': 3}	A logistics-specialist player runs the courier beacon + ticker service; other players place remote orders and pay for de
2	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the cardboard plane is a cross-dimensional courier — making it a sequenced-assembly build (fold cardboard → install guid
2	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane (autonomous courier)	emergent player logistics	economy	M-29	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the plane carries Create packages but does not require any cross-route input — it's a delivery mechanism, not a cross-ro
1	False	cmpackagecouriers	(no new candidate — economy adjacency via remote trade fulfilment is too thin to assert; the delivery automation value is the weave)				REJECT	{'REJECT': 1}	no material I/O to route; forcing an economy edge would be no-motif
1	False	cmpackagecouriers	cmpackagecouriers components (rope, transmitter)	recipe	economy		REJECT	{'REJECT': 1}	No motif fits a "logistics-enables-trade" link; that's an emergent/design-layer connection, not a recipe-level one. Don'
1	False	cmpackagecouriers	cardboard_plane structural-tier upgrade	M-23 structural alloy	aeronautics	M-23	REJECT	{'REJECT': 1}	plane is everyday/mid; gating it behind a structural alloy recipe chain violates depth-scales-with-power; basics cannot 
1	False	cmpackagecouriers	courier range-upgrade application	M-20 deploy-application	create	M-20	REJECT	{'REJECT': 1}	no-motif — the "upgrade via deploying" angle doesn't route through a cross-system link; it stays within Create logistics
1	True	cmpackagecouriers	cardboard_plane_parts / rope_*	create:cutting + create:deploying	create	M-20	REJECT	{'REJECT': 1}	already authored inbound (mod's own recipes use create:cutting/deploying); this is its existing Create anchor, not a new
1	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane (carrying Create packages)	numismatics	economy	M-08	ACCEPT	{'ACCEPT': 1}	the cardboard courier physically moves goods between players' trading posts — the logistics arm of the economy pillar ex
1	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane (the delivery courier)		create	M-24	— (already ≥2 anchors; reviewing for REWORK)	{'— (already ≥2 anchors; reviewing for REWORK)': 1}	
1	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane	aeronautics long-range cross-dimension delivery	economy	M-18	REJECT	{'REJECT': 1}	M-18 is summoned-spirit logistics, not generic airmail. Cross-dimension delivery is already the aeronautics anchor. Addi
1	False	cmpackagecouriers	cardboard_plane courier (autonomous cross-base delivery)	create:cutting + create:deploying (existing)	create	M-24	ACCEPT	{'ACCEPT': 1}	the cardboard plane's construction uses Create cutting + deploying — it's a lightweight Create-manufactured aerial vehic
1	False	cmpackagecouriers	location_transmitter beacon (chunkloaded base requirement)	economy/logistics gate	economy	M-29	ACCEPT	{'ACCEPT': 1}	cross-base package delivery requires a chunkloaded transmitter — a colony (MineColonies) or permanent base maintains the
1	False	cmpackagecouriers	portable_stock_ticker (remote inventory orders from field)	no recipe method	economy	M-33	ACCEPT	{'ACCEPT': 1}	a logistics specialist maintains the courier network and fields remote orders for other players — service-for-hire: they
1	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane (autonomous flying courier)	minecolonies colony requests	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony courier office uses cardboard planes for inter-colony supply runs — the colony route integrates Create logistic
1	False	cmpackagecouriers	cmpackagecouriers:location_transmitter	create:mechanical_crafting or create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	location_transmitter is an everyday-tier item (a signpost for couriers), not an endgame keystone; sequenced assembly dep
1	False	cmpackagecouriers	cmpackagecouriers:location_transmitter	create:deploying	create	M-20	REJECT	{'REJECT': 1}	the location_transmitter is already made via create:cutting + create:deploying (per made-by methods in the dossier) — th
1	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane craft	create:cutting + create:deploying (already inbound)	create	M-20	REJECT	{'REJECT': 1}	this weave is already present (made-by: create:cutting + create:deploying). Noting here as an existing sound link, not a
1	True	cmpackagecouriers	heavy/bulk trade goods (Create packages of any item)	cardboard_plane autonomous delivery (aeronautics/logistics)	economy	M-31	ACCEPT	{'ACCEPT': 1}	the courier plane is precisely the move-method that lets a producer ship bulk goods to a distant buyer/outpost — give th
1	True	cmpackagecouriers	Create package + remote portable_stock_ticker	cross-region trade fulfilment	economy	M-30	REJECT	{'REJECT': 1}	cross-region delivery touches regional scarcity, but M-30 gates a GOOD's input by ore-gen region; the courier is the tra
1	False	cmpackagecouriers	cmpackagecouriers logistics arm	bare 'remote trade fulfillment' framing	economy	M-31	REJECT	{'REJECT': 1}	"it supports remote trade" is ambient economy flavor without a gating mechanism; the accepted M-31 and M-33 framings abo
1	False	cmpackagecouriers	cmpackagecouriers:location_transmitter (requires chunkloaded base to receive deliveries)	MineColonies colony hut placement (a colony chunk-loader keeps the transmitter hot — a player with a colony gets automated delivery; one without must be online to receive)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the courier network requires a colony or dedicated chunk-loader to be useful — a colony player becomes the logistics hub
3	False	cmparallelpipes	cmparallelpipes:pipe_wrench / pipe_wrench_gear	recipe (Create brass component upgrade)	create	M-20	REJECT	{'REJECT': 2, 'ACCEPT': 1}	the wrench is already a Create-tier tool; adding a deploy-upgrade path for a QoL plumbing tool adds complexity with no p
3	False	cmparallelpipes	cmparallelpipes:pipe_wrench	create:item_application or crafting-table recipe gated on Create brass	create	M-05	REJECT	{'ACCEPT': 1, 'REJECT': 2}	the Pipe Wrench is a precision instrument — crafting it behind a brass cogset signals "you've reached the Create fluid t
2	False	cmparallelpipes	cmparallelpipes:pipe_wrench_gear	create:mechanical_crafting	create	M-05	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the pipe_wrench_gear is a crafting intermediate — making it require a Mechanical Crafter step would add depth, but the w
1	False	cmparallelpipes	pipe_wrench (Create fluid-logistics tool)	recipe (crafting)	aeronautics	M-24	REJECT	{'REJECT': 1}	the Pipe Wrench locks pipe connections — a QoL plumbing tool; it has no mechanical drivetrain role (M-24 wants engine/ro
1	False	cmparallelpipes	pipe_wrench_gear (Create-brass gear sub-component)	create:item_application	economy	M-08	REJECT	{'REJECT': 1}	the gear is an internal craft ingredient for the wrench, not a refined scarce metal; M-08 targets processed regional-ore
1	False	cmparallelpipes	pipe_wrench (fluid-network control tool)	recipe	create	M-05	REJECT	{'REJECT': 1}	the wrench already lives in Create and is crafted via vanilla; gating it behind a deeper Create recipe would gate a QoL 
1	True	cmparallelpipes	pipe wrench craft	create:mechanical_crafting (Create parts)	create	M-05	ACCEPT	{'ACCEPT': 1}	the wrench is a Create-native plumbing tool built from Create parts — formalize the craft through the spine; it is every
1	True	cmparallelpipes	pipe wrench	tooling wear	production	M-38	REJECT	{'REJECT': 1}	M-38 (tooling wear) is MECHANISM-PENDING (#239), not a Phase-3 weave. Also an everyday QoL tool, no coherent 2nd pillar.
1	False	cmparallelpipes	cmparallelpipes:pipe_wrench	recipe (crafting)	economy	M-33	REJECT	{'REJECT': 1}	M-33 is service-for-hire labor (a specialist performs work on another player's materials). The pipe wrench is a personal
1	False	cmparallelpipes	cmparallelpipes:pipe_wrench		economy		REJECT	{'REJECT': 1}	A Create fluid-logistics utility wrench has no coherent economy link — it is not a traded good, not a reagent, not a con
1	False	cmparallelpipes	cmparallelpipes pipe_wrench_gear (a component item)	M-29 cross-route dependency — pipe_wrench_gear requires an input from another production route (e.g. a magic-infused gear or a colony-machined component)	magic	M-29	REJECT	{'REJECT': 1}	theme clash. The wrench's purpose is pipe connection convenience, not a nexus between production routes. Forcing a cross
19	False	create_enchantment_industry	create_enchantment_industry:experience_bucket (Liquid Experience fluid)	ars_nouveau:imbuement	magic	M-10	ACCEPT	{'ACCEPT': 16, 'REJECT': 5}	the Ars Nouveau Imbuement Chamber takes liquid XP as a ritually-equivalent power source — industrialised XP feeds the ar
11	False	create_enchantment_industry	create_enchantment_industry liquid XP (experience_bucket fluid)	irons_spellbooks:alchemist_cauldron_brew	magic	M-10	ACCEPT	{'ACCEPT': 8, 'REJECT': 4}	Liquid XP piped into the alchemist's cauldron becomes a base for Iron's Spellbooks brews — the industrial enchanting fac
9	True	create_enchantment_industry	liquid experience	ars_nouveau:imbuement / forbidden_arcanus infusion using liquid XP as a refined input	magic	M-10	REJECT	{'REJECT': 7, 'ACCEPT': 3}	M-10 generalizes the same XP→magic bridge as the M-05 routing above; listing both double-counts the one real seam (liqui
6	False	create_enchantment_industry	create_enchantment_industry:experience_bucket (Liquid Experience)	occultism:ritual	magic	M-11	REJECT	{'REJECT': 4, 'ACCEPT': 2}	Occultism rituals already use spirit solution (the reserved reagent) and raw XP isn't a named Occultism input. Routing l
4	False	create_enchantment_industry	create_enchantment_industry:printer (copies written books)	minecolonies research (M-37)	economy	M-37	ACCEPT	{'ACCEPT': 4}	the Printer produces written/copied books at scale; tying MineColonies research to printed-book inputs (knowledge has a 
3	False	create_enchantment_industry	create_enchantment_industry:experience_bucket (liquid XP fluid)	irons_spellbooks:alchemist_cauldron_fill / or as ritual fuel in occultism:ritual	magic	M-05	ACCEPT	{'ACCEPT': 3}	liquid XP as a ritual/spell-crafting fuel is immediately intuitive — "bottled experience powers the magic circle"; Iron'
3	False	create_enchantment_industry	create_enchantment_industry:experience_cake	farmersdelight:cooking chain	survival	M-12	REJECT	{'REJECT': 3}	the experience_cake is a Create gimmick item, not a food item — routing it through a cooking chain is a tone mismatch; i
3	True	create_enchantment_industry	liquid XP (experience_bucket / fluid)	occultism:ritual	magic	M-11	ACCEPT	{'ACCEPT': 3}	Occultism rituals that currently cost XP orbs can instead drain liquid XP from a tank piped by Create — industrialised o
3	False	create_enchantment_industry	create_enchantment_industry:experience_bucket (liquid XP, pipeable fluid)	irons_spellbooks:alchemist_cauldron_fill / ars_nouveau:imbuement	magic	M-17	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	liquid XP is crystallized experience — an arcane cauldron consuming it as a magical fuel to brew Iron's spells or imbue 
3	False	create_enchantment_industry	create_enchantment_industry:experience_bucket	occultism:ritual (XP fluid as ritual fuel cost — an Occultism ritual that requires liquid XP delivered via Create pipes instead of raw mob killing)	magic	M-29	ACCEPT	{'ACCEPT': 3}	Certain Occultism rituals demand liquid XP (not raw XP levels), so the Create specialist who maintains a mob farm and pi
3	False	create_enchantment_industry	create_enchantment_industry blaze_enchanter output (enchanted gear)	occultism:ritual	magic	M-29	ACCEPT	{'ACCEPT': 3}	An Occultism ritual that requires an industrially-enchanted item as a component forces magic and Create-enchanting to de
3	False	create_enchantment_industry	create_enchantment_industry:blaze_enchanter (automated enchanting)	create_enchantment_industry:grinding (mechanical grindstone) → ars_nouveau:enchanting_apparatus	magic	M-29	ACCEPT	{'ACCEPT': 3}	an endgame hyper-enchanted piece of magic gear (Iron's or Ars) requiring both a Create-enchanted base (blaze_enchanter o
2	False	create_enchantment_industry	create_enchantment_industry:experience_bucket	create_enchantment_industry:grinding (Mechanical Grindstone)	create	M-06	REJECT	{'REJECT': 1, 'ACCEPT': 1}	grinding → within the same mod, not a pillar bridge; M-06 is for endgame multi-stage keystones gated cross-mod. Internal
2	False	create_enchantment_industry	create_enchantment_industry:mechanical_grindstone (the grinding recipe type)	create_enchantment_industry:grinding on foreign enchanted items	magic	M-05	REJECT	{'REJECT': 1, 'ACCEPT': 1}	This deepens the Create pillar (automated disenchanting is already Create-side), not a 2nd pillar. The magic-bridge cand
2	True	create_enchantment_industry	liquid experience (experience fluid)	native-gating a magic-side cost (Ars/Iron's gear upgrade, Occultism ritual fuel) on liquid XP	magic	M-05	ACCEPT	{'ACCEPT': 2}	factory-pumped liquid XP becomes the fuel a magic upgrade or ritual consumes — automated enchanting feeds spellcraft
2	True	create_enchantment_industry	enchanted output / liquid XP	ars_nouveau:imbuement / forbidden_arcanus infusion	magic	M-10	REJECT	{'REJECT': 1, 'ACCEPT': 1}	redundant with the accepted liquid-XP weave above; same pillar, prefer the single cleaner routing over a second arcane-i
2	False	create_enchantment_industry	create_enchantment_industry liquid XP	create_new_age:energising	create	M-17	REJECT	{'REJECT': 2}	Create New Age energising charges tools with FE, not XP fluid — the type mismatch means no natural join; don't force it.
2	False	create_enchantment_industry	create_enchantment_industry:super_experience_nugget	ars_nouveau:enchanting_apparatus	magic	M-10	ACCEPT	{'ACCEPT': 2}	Super-XP nuggets (dense concentrated XP from the super_experience_block line) become a required reagent on the Ars encha
2	True	create_enchantment_industry	experience_bucket (Liquid Experience fluid)	irons_spellbooks:alchemist_cauldron_brew / ars_nouveau:imbuement as an XP-cost fuel	magic	M-10	ACCEPT	{'ACCEPT': 2}	pipe automated mob-farm XP (liquid form) as the fuel/cost for a magic-side brew or imbuement — the factory-enchanting sp
2	False	create_enchantment_industry	create_enchantment_industry mechanical enchanting line (automated Blaze Enchanter output: enchanted books/gear)	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 2}	the enchantment factory's surplus output doesn't pile in a chest — the occultist dissolves it in spirit-fire to distill 
2	False	create_enchantment_industry	create_enchantment_industry liquid XP (experience fluid)	irons_spellbooks:alchemist_cauldron_brew	magic	M-17	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	liquid XP is factory-bottled experience — feeding it into Iron's Spellbooks' alchemist cauldron to brew a high-level spe
2	False	create_enchantment_industry	create_enchantment_industry:printer (copies enchanted books)	emergent trade	economy	M-33	ACCEPT	{'ACCEPT': 2}	an enchanting specialist running the Blaze Enchanter + Printer is the pack's enchant-for-hire role — they print enchante
1	False	create_enchantment_industry	create_enchantment_industry:enchanting_template / super_enchanting_template (endgame hyper-enchant mats)	irons_spellbooks:alchemist_cauldron_brew	magic	M-17	REJECT	{'REJECT': 1}	M-17 is "electric FE charging bridge" — charging a focus/tool, not brewing with templates. Template-into-cauldron doesn'
1	False	create_enchantment_industry	create_enchantment_industry:printer (copies enchanted books)	occultism:spirit_trade	magic	M-18	REJECT	{'REJECT': 1}	The Printer already copies books mechanically; routing it through spirit trade reads as a redundant parallel, not a genu
1	False	create_enchantment_industry	create_enchantment_industry:blaze_enchanter (the flagship automated enchanting block)	irons_spellbooks:alchemist_cauldron_brew — brew a spell-scroll or upgrade that costs liquid XP (routing the enchant-industry output into Iron's spell economy)	magic	M-10	REJECT	{'REJECT': 1}	the liquid-XP → Ars imbuement weave already covers the magic pillar cleanly; a second path through Iron's Cauldron is re
1	False	create_enchantment_industry	create_enchantment_industry:printer (book-copying machine)	ars_nouveau:enchanting_apparatus	magic	M-05	REJECT	{'REJECT': 1}	the Printer's role is book/schedule copying — routing it through the enchanting apparatus would mean making Ars books re
1	False	create_enchantment_industry	create_enchantment_industry:mechanical_grindstone (automated disenchanting output)	occultism:spirit_trade	magic	M-18	ACCEPT	{'ACCEPT': 1}	spirit-trade spirits are supply/logistics agents; having them barter enchanted-book fragments (disenchant byproduct) tie
1	False	create_enchantment_industry	create_enchantment_industry:enchanting_template / enchanted books	irons_spellbooks:alchemist_cauldron_brew	magic	M-05	REJECT	{'REJECT': 1}	Iron's cauldron brews potions, not scrolls/spells; enchanted books entering the cauldron has no natural player read-thro
