times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	bits_n_bobs	bits_n_bobs:large_nixie_tube (multi-digit scoreboard)	economy (player-to-player price display at a Trading Floor stall)	economy	M-33	ACCEPT	{'ACCEPT': 1}	the merchant's Trading Floor stall has a brass nixie board showing today's iron ingot price; it's a Create product that 
1	False	bits_n_bobs	bits_n_bobs:*_nixie_board / *_large_nixie_tube (large display blocks — 16 dye variants × 2 sizes)	recipe (create:mechanical_crafting — nixie board requires brass + andesite casing + redstone lamp in a shaped pattern)	create	M-05	ACCEPT	{'ACCEPT': 1}	a large nixie tube isn't a tabletop craft — it takes proper Create fabrication; gating the display behind mechanical cra
25	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal_deposit	recipe (create:crushing)	create	M-03	ACCEPT	{'ACCEPT': 25}	crushing the Dark Metal Deposit through Create gives nuggets + byproduct dust — dark-metal gear becomes a reward *and* a
25	False	born_in_chaos_v1	born_in_chaos_v1:bundle_of_bones	recipe (occultism:spirit_fire)	magic	M-11	ACCEPT	{'ACCEPT': 25}	the undead's soul-bundle transmuted in spirit-fire into a necromantic bone-ash — seasonal combat feeds Occultism's ritua
6	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy	season-gated recipe (ExtraDelight / magic ritual; available Oct–Nov event window or post-boss-summon)	survival	M-16	REJECT	{'ACCEPT': 2, 'REJECT': 4}	the candy that falls from the Pumpkinhead is a once-a-year ingredient — whatever recipe takes it, you either stock up du
5	False	born_in_chaos_v1	born_in_chaos_v1:black_argillite (deco stone)	create:crushing	create	M-04	REJECT	{'REJECT': 3, 'ACCEPT': 2}	M-04 is already satisfied by dark_metal_deposit via M-03; adding a separate crushing path for the pure deco stone (argil
5	False	born_in_chaos_v1	born_in_chaos_v1 Pumpkinhead boss drops (Soul Saber / Pumpkin Staff)	recipe gating (boss drop as key input in a high-tier Create/tech recipe)	create	M-15	ACCEPT	{'ACCEPT': 5}	the soul saber is more than a weapon — its enchanted blade is the only thing sharp enough to cut the final assembly; fig
5	False	born_in_chaos_v1	born_in_chaos_v1 mob drops (dark_metal, bones, candy)	emergent trade	economy	M-34	ACCEPT	{'ACCEPT': 5}	chaos-mob loot (especially seasonal candy and boss weapons) are drops a dedicated combat specialist farms and trades to 
4	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (processed ingot)	loot-seed / numismatics sell	economy	M-08	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	Create-processed dark metal is a scarce combat-biome regional metal — mintable into coin, making the seasonal danger zon
4	False	born_in_chaos_v1	born_in_chaos_v1:pumpkin_staff / soul_saber (boss-drop weapon)	gated Create recipe (boss drop as input key)	create	M-15	ACCEPT	{'REJECT': 1, 'ACCEPT': 3}	dark_metal is already the Create bridge via M-03; making the boss weapon itself a recipe component is redundant and over
4	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal_block (deco blocks)	create:crushing	create	M-04	REJECT	{'REJECT': 3, 'ACCEPT': 1}	M-03 already routes dark_metal through Create crushing at the ore stage; a second M-04 deco-recycle crush on the same me
3	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 3}	dark metal is already routed through Create (M-03/M-12 above); adding a third route into magic via imbuement over-wires 
2	True	born_in_chaos_v1	dark_metal_deposit / dark_metal	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 2}	ore-doubling its dark-metal deposit ties the spooky metal into the Create spine, gear becomes a Create outcome not a pur
2	True	born_in_chaos_v1	bundle_of_bones / soul-themed drops	occultism:spirit_fire / ritual	magic	M-11	ACCEPT	{'ACCEPT': 2}	cursed bone/soul drops are apt necromantic transmutation reagents for the occult web
2	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy (seasonal drop, Oct 25 – Nov 5)	season-gated input → ars_nouveau:imbuement	magic	M-16	ACCEPT	{'ACCEPT': 2}	the Halloween-only candy is a seasonal catalyst for an imbuement recipe — magic that only works during the haunting wind
2	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal_deposit	create:crushing (M-04 lossy deco)	create	M-04	REJECT	{'REJECT': 2}	M-03 (ore-doubling) already claimed the crush entry on dark_metal_deposit; adding M-04 on the same ore is redundant. One
2	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (boss-grade gear input)	KubeJS recipe gating	create	M-15	ACCEPT	{'ACCEPT': 2}	dark metal, obtainable only by consistently farming the harder Chaos Knight drops, is a required input in a high-tier Cr
2	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal_deposit	numismatics mint (via create:pressing)	economy	M-08	REJECT	{'REJECT': 2}	M-08 requires a regional-scarcity case and the coin is a player-settlement medium — dark metal is thematically a combat/
2	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal / bundle_of_bones	emergent trade	economy	M-34	ACCEPT	{'ACCEPT': 2}	a combat specialist farms BIC mobs for dark metal and bone bundles, trading them to the magic player who needs spirit-fi
2	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (crafted from dark_metal_deposit drop)	create:crushing (back to dark_metal_ore dust / nuggets as M-04 recycle) — NOT ore-doubling but deco-set recycle for argillite blocks	create	M-04	REJECT	{'REJECT': 2}	M-03 above already handles the dark metal/ore-crushing vector more meaningfully (ore → yield bonus); adding M-04 for the
2	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal_deposit (ore worldgen)	scarcity foundation — biome-modifier spawns it in specific biomes, not global	economy	M-30	ACCEPT	{'ACCEPT': 2}	Dark metal is only generated in biomes where BiC's 50 biome modifiers place mobs — it's regionally tied to danger zones.
1	True	born_in_chaos_v1	boss drop (Pumpkin Staff / signature)	gated Create/tech recipe	create	M-15	REJECT	{'REJECT': 1}	no-motif-fit-mismatch — born_in_chaos boss is a seasonal flavor miniboss, not a progression keystone; gating real tech b
1	False	born_in_chaos_v1	born_in_chaos_v1:soul_saber / nightmare_scythe (boss drop weapons)	recipe (occultism:spirit_fire or ars_nouveau:imbuement)	magic	M-02	REJECT	{'REJECT': 1}	the weapons are gear rewards, not material reagents; dismantling end-tier weapons as magic inputs is poor balance (reage
1	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy (seasonal item)	extradelight:vat / create:mixing	create	M-12	REJECT	{'REJECT': 1}	Candy bag is a Halloween seasonal collectible with lore weight; routing it through an industrial vat as a processing fee
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal	ars_nouveau:imbuement	magic	M-02	ACCEPT	{'ACCEPT': 1}	the forge can't tell cursed metal from true iron, but the imbuement altar can — dark metal's shadowy resonance makes it 
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal	create:haunting	create	M-19	ACCEPT	{'ACCEPT': 1}	Dark metal passed through the soul-fire haunt process gains a spirit-infused cursed quality — a natural Create→occult br
1	False	born_in_chaos_v1	born_in_chaos_v1:argillite blocks	create:crushing	create	M-04	REJECT	{'REJECT': 1}	M-04 is for deco-block recycling back to raw material; argillite is primarily a build palette, not a processed material 
1	False	born_in_chaos_v1	born_in_chaos_v1:great_reaper_axe (boss weapon)	cataclysm:weapon_fusion	survival		REJECT	{'REJECT': 1}	No motif covers "cross-mod boss weapon fusion into cataclysm's anvil" and the tone pairing (Halloween-spooky born_in_cha
1	False	born_in_chaos_v1	Pumpkinhead boss signature drop (Pumpkin Staff / Soul Saber)	recipe gating	create	M-15	REJECT	{'REJECT': 1}	M-15 boss-key requires the drop to gate a complex Create/tech recipe. The Pumpkin Staff and Soul Saber are already finis
1	False	born_in_chaos_v1	born_in_chaos_v1:soul_saber / pumpkin_staff (boss drops)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	boss weapons as imbuement inputs is awkward — they are signature combat items, not raw reagents; absorbing them in a mag
1	False	born_in_chaos_v1	dark_metal ingot (Create-processed)	numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 1}	a scarce, fight-gated metal processed through Create is exactly the coin-from-processed-scarcity motif — dark metal coin
1	False	born_in_chaos_v1	black_argillite blocks	create:crushing	create	M-04	REJECT	{'REJECT': 1}	argillite is decorative stone — crushing it to gravel/XP is noise M-04 flavor. Born in Chaos' value-add is the combat/dr
1	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy / seasonal Pumpkinhead drops	loot-seed — seeding endrem eye variants into Pumpkinhead loot	survival	M-15	ACCEPT	{'ACCEPT': 1}	the seasonal boss (Oct 25–Nov 5) is the only source of a rare End portal eye — a time-locked progression key that makes 
1	False	born_in_chaos_v1	born_in_chaos_v1 argillite blocks	create:crushing → gravel/raw stone	create	M-04	ACCEPT	{'ACCEPT': 1}	the gothic build palette can be recycled through the ore crusher — builders recoup raw stone rather than wasting it, con
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (processed)	create:pressing → dark_metal_sheet → aeronautics hull plate	aeronautics	M-23	REJECT	{'REJECT': 1}	dark metal is thematically cursed/spooky — using it as a standard hull structural alloy fights the material's vibe (it s
1	False	born_in_chaos_v1	Pumpkinhead seasonal boss drop (bagof_candy / Pumpkin Staff)	loot-seed (seasonal boss loot table edit)	economy	M-34	ACCEPT	{'ACCEPT': 1}	the Oct 25–Nov 5 boss's unique drops are only obtainable by a combat specialist during the seasonal window — they farm a
1	False	born_in_chaos_v1	born_in_chaos_v1:boss loot (Pumpkin Staff/Soul Saber)	loot-seed / KubeJS lock	create	M-15	ACCEPT	{'ACCEPT': 1}	the seasonal Pumpkinhead boss drop gates a complex dark-metal Create recipe, making the Halloween window matter to tech 
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (processed)	occultism:spirit_fire / ritual	magic	M-11	REJECT	{'REJECT': 1}	bundle_of_bones is the stronger, more organic magic candidate from this mod; routing dark_metal into occultism as well f
1	False	born_in_chaos_v1	born_in_chaos_v1:soul_saber / pumpkin_staff (boss-only drops)	these as boss-key gate items (M-15) for advanced magic/tech recipes — e.g. the Soul Saber fragments an Occultism ritual altar	create	M-15	ACCEPT	{'ACCEPT': 1}	the seasonal boss's signature drop gates something the magic player needs — forces a trade between the combat specialist
1	False	born_in_chaos_v1	dark_metal armor/weapons as combat-supply goods farmed by a combat specialist	player trade (M-34 combat-route supply: dark-metal gear → traded to non-combat players needing survival tools)	economy	M-34	ACCEPT	{'ACCEPT': 1}	the Born in Chaos combat specialist who farms the spooky mobs becomes a supplier of dark-metal gear and boss-drop weapon
1	False	born_in_chaos_v1	argillite blocks as a buildable dark aesthetic material	create:crushing → argillite gravel / dark dust byproduct (M-04 deco-recycle, lossy)	create	M-04	REJECT	{'REJECT': 1}	already rejected above as a duplicate weave channel given M-03 covers the Create anchor; argillite recycle is a low-prio
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (crafted ingot)	create:pressing	create	M-12	ACCEPT	{'ACCEPT': 1}	dark metal pressed into sheets feeds a Create metalworking chain — elevates the hostile-mob drop from bench-only craftin
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal_deposit	loot-seed into structures (argillite structures it generates)	survival		REJECT	{'REJECT': 1}	This would be seeding its own drops into its own structures — that's internal content, not a cross-system weave. No moti
1	False	born_in_chaos_v1	born_in_chaos_v1:pumpkinhead boss drops (Pumpkin Staff / Soul Saber)	create:sequenced_assembly or magic infusion as gate input	create	M-15	ACCEPT	{'ACCEPT': 1}	the seasonal Pumpkinhead — only summonable or available Oct-Nov — holds the key component for a specific high-tier recip
1	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy (seasonal boss loot, Oct 25–Nov 5 Pumpkinhead)	Serene Seasons / lunar gate + create:mixing	create	M-16	ACCEPT	{'ACCEPT': 1}	Bagof Candy is already seasonal (the Pumpkinhead boss only spawns in a real-calendar Halloween window, or by ritual). Ga
1	False	born_in_chaos_v1	born_in_chaos_v1:pumpkin_staff / seasonal boss drops	seasonal gating (Oct 25–Nov 5 boss availability) → player trade	economy	M-16	ACCEPT	{'ACCEPT': 1}	The Pumpkinhead boss only walks the world in the autumn window — its staff and exclusive drops are inherently seasonal s
1	False	born_in_chaos_v1	born_in_chaos_v1:great_reaper_axe / soul_saber (boss-drop weapons)	loot-seed / player trade	economy	M-34	ACCEPT	{'ACCEPT': 1}	The weapons only a BIC dungeon survivor holds are exactly what non-combat players will pay for — the danger specialist f
1	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy	farmersdelight:cooking	survival	M-12	REJECT	{'REJECT': 1}	Seasonal candy as a cooking input produces a confectionery intermediate, but candy is already a food (c:foods/candy in S
1	False	born_in_chaos_v1	born_in_chaos_v1:bagof_candy	extradelight:evaporator or create:mixing (candy dissolved into a seasonal sweetness concentrate)	create	M-26	ACCEPT	{'ACCEPT': 1}	candy stockpiled during the haunting window is the only off-season source of the festive sweetness concentrate — the sea
1	False	born_in_chaos_v1	born_in_chaos_v1:dark_metal (Create-processed ingot)	create:haunting → soul-tempered dark metal (a distinct product, not ore-doubling)	magic	M-19	ACCEPT	{'ACCEPT': 1}	dark metal already carries a cursed aura — running it through the soul-fire haunt does not double the yield but transmut
5	False	create_central_kitchen	create_central_kitchen automated dishes / feast outputs	farmersdelight:cooking or create_central_kitchen automation → finished feast	economy	M-26	ACCEPT	{'ACCEPT': 4, 'REJECT': 2}	the industrial kitchen's feasts feed the colony — consumption draws goods back down and restates demand for the next bat
4	False	create_central_kitchen	create_central_kitchen automated cooking output (finished dishes, sauces, ice-cream fluids)	minecolonies request system (colony cook hut requests dishes)	economy	M-28	ACCEPT	{'ACCEPT': 4, 'REJECT': 1}	a colony cook hut requests finished Create-automated dishes; the automated kitchen feeds the colony, and the colony feed
3	False	create_central_kitchen	create_central_kitchen pie/sauce/drink fluids	createfisheryindustry:bait_trap (fish-food bait input)	survival	M-12	ACCEPT	{'REJECT': 1, 'ACCEPT': 3}	using kitchen sauce-fluid as fishing bait is thematically forced; no precedent and the method-pull is contrived.
2	False	create_central_kitchen	create_central_kitchen blaze_stove (Blaze-powered cooking boost)	create:deploying / create:filling + Blaze as a farm-able mob input	survival	M-26	ACCEPT	{'ACCEPT': 3}	blaze stove consumes blaze rods as fuel for 4× cooking speed; continuous demand for blazes feeds Nether/combat resource 
2	False	create_central_kitchen	Blaze Stove (blaze-powered cooking accelerator)	Create:item_application or recipe	magic	M-10	REJECT	{'REJECT': 2}	the Blaze Stove uses a blaze for heat; connecting it to Ars/Iron's would require the blaze to be replaced by a source-ge
