times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	betterdungeons	YUNG's Better Dungeons loot tables	loot-seed	economy	M-08	ACCEPT	{'ACCEPT': 1}	coin in a deep dungeon is treasure, not a vendor reward — consistent with player-run currency entering via player effort
1	False	betterdungeons	YUNG's Better Dungeons danger pressure	n/a (structural)	survival		REJECT	{'REJECT': 1}	danger-content anchor is already the existing survival anchor — this would be a circular re-statement, not a new weave
1	False	betterdungeons	Catacombs / Undead Fortress / Spider Cave loot tables	loot-seed	magic	M-02	ACCEPT	{'ACCEPT': 1}	Occultism spirit-essences or Ars glyphs seeded into dungeon chests — dungeon-crawl risk is the acquisition path for magi
1	False	betterdungeons	dungeon structure (three biome-typed variants)	loot-seed (ore/reagent seed by biome)	survival	M-30	ACCEPT	{'ACCEPT': 1}	Spider Cave chests in jungle/forest vs. Catacombs in plains seed different regional reagents — regional loot diversity m
1	False	betterdungeons	betterdungeons loot tables	loot-seed	magic	M-10	REJECT	{'REJECT': 1}	seeding raw arcane infusion inputs directly in dungeon chests (before the player has the infusion apparatus) is a tone m
1	False	betterdungeons	betterdungeons loot tables (deepest Catacomb chests)	loot-seed	survival	M-34	ACCEPT	{'ACCEPT': 1}	a rare boss-key fragment (one step toward an M-15 unlock) in deep Catacomb loot means the combat specialist farming dung
1	False	betterdungeons	betterdungeons structures (as bounty targets)	MineColonies bounty / quest system	economy	M-28	REJECT	{'REJECT': 1}	M-28 is the colony route motif — using dungeons as colony-assigned bounty targets is a reasonable idea but requires a me
1	False	betterdungeons	betterdungeons loot tables (Catacombs boss chest / Undead Fortress chest)	loot-seed (datapack, rare drop)	magic	M-15	ACCEPT	{'ACCEPT': 1}	A sealed sarcophagus in the Catacombs holds a forbidden tome that is the required input for a high-tier Occultism ritual
1	False	betterdungeons	betterdungeons Spider Cave / Catacombs / Undead Fortress (structure-type-differentiated loot)	loot-seed	economy	M-30	ACCEPT	{'ACCEPT': 1}	seed *biome/structure-type-distinct* scarce reagents — Occultism silver fragment in Catacombs (undead biome), ars_nouvea
18	False	cataclysm	cataclysm:ancient_metal_ingot	recipe (create:pressing → sheets, then sequenced_assembly as a keystone input)	create	M-15	ACCEPT	{'ACCEPT': 18}	the Ancient Remnant's drop is the premium component for top-tier Create machinery — killing the dungeon boss is the DESI
13	False	cataclysm	cataclysm:witherite_ingot / cursium_ingot (boss drops)	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 13}	wither-tainted metal feeds an occultism ritual as the source of corrupted essence — fits the boss's dark-fantasy lore
9	False	cataclysm	cataclysm:cursium_ingot / witherite_ingot	recipe (occultism:spirit_fire or ars_nouveau:imbuement)	magic	M-11	ACCEPT	{'ACCEPT': 9}	Dark-flavored boss metals are exactly the material a spirit ritual would transmute into occult reagent — Cursium smells 
9	False	cataclysm	cataclysm boss drops (witherite_ingot, ancient_metal_ingot)	emergent player trade	economy	M-34	ACCEPT	{'ACCEPT': 9}	combat specialists farm cataclysm bosses and trade the scarce metals to tech/magic players who need them but can't affor
8	False	cataclysm	cataclysm boss drop (weapon trophy / ignitium ingot)	numismatics sell (high-value scarce trade good after Create processing)	economy	M-08	ACCEPT	{'ACCEPT': 5, 'REJECT': 3}	carrying a Leviathan's refined alloy to the market is a natural power-reward loop and creates meaningful inter-player tr
6	False	cataclysm	cataclysm:ancient_metal_ingot / witherite_ingot / ignitium_ingot	create:crushing → create:pressing (sheets)	create	M-03	ACCEPT	{'ACCEPT': 4, 'REJECT': 2}	melting-down a boss's metal in a millstone and pressing the sheet is exactly how Create players expect new materials to 
6	False	cataclysm	cataclysm:azure_seastone (deco blocks)	create:crushing → gravel/raw stone byproduct	create	M-04	REJECT	{'REJECT': 4, 'ACCEPT': 2}	seastone is obtained inside a dungeon at limited supply; M-04 deco-recycle is intended for plentiful/farmed deco, not sc
6	False	cataclysm	cataclysm:amethyst_crab_meat (blessed)	farmersdelight:cooking	survival	M-12	ACCEPT	{'REJECT': 2, 'ACCEPT': 4}	Blessed Amethyst Crab Meat is obtainable only at the non-craftable Altar of Amethyst inside the Sunken City — cooking it
5	False	cataclysm	cataclysm azure_seastone / black_steel decorative blocks	create:crushing (M-04 recycles deco)	create	M-04	REJECT	{'REJECT': 3, 'ACCEPT': 2}	decorative stone blocks from dungeon construction feel thin as a weave candidate — the real value of cataclysm is boss p
4	False	cataclysm	cataclysm:ancient_metal_ingot (processed through Create)	create:sequenced_assembly (derpack:incomplete_ancient_frame)	create	M-06	ACCEPT	{'ACCEPT': 4}	the ancient forged alloy is exactly the kind of rare material that warrants a sequenced-assembly keystone gate on advanc
4	False	cataclysm	cataclysm:ignitium_ingot (Ignis boss drop)	recipe (ars_nouveau:imbuement)	magic	M-10	ACCEPT	{'REJECT': 1, 'ACCEPT': 3}	witherite→spirit_fire already earns the magic pillar; adding ignitium→imbuement as a second magic edge is redundant at t
3	False	cataclysm	cataclysm:ancient_metal_ingot	recipe (create:crushing → dust, mint to coin)	economy	M-08	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	ancient_metal_ingot is already accepted as M-15 boss-key for Create; double-routing it as a coin source dilutes the boss
3	False	cataclysm	cataclysm boss-drop ingots (witherite/ignitium/ancient_metal)	recipe (boss drop as gating input to a complex Create machine recipe)	create	M-15	ACCEPT	{'ACCEPT': 4}	"You need what the Netherite Monstrosity drops to build the sequenced-assembly line" — exactly the boss-key unlock DESIG
3	False	cataclysm	cataclysm:witherite_ingot	create:crushing (input)	create	M-03	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	Witherite — a corruption-metal alloy — crushing into dust plus a byproduct nugget fits Create's ore-doubling reward cade
3	False	cataclysm	cataclysm:witherite_ingot / cataclysm:ancient_metal_ingot (boss drops)	create:crushing + create:sequenced_assembly	create	M-15	ACCEPT	{'ACCEPT': 3}	surviving the Harbinger or Ancient Remnant is the price of admission to advanced Create machinery — the kill unlocks the
3	False	cataclysm	cataclysm:cursium_ingot / cataclysm:void_core (boss drops)	occultism:spirit_fire or ars_nouveau:imbuement	magic	M-02	ACCEPT	{'ACCEPT': 3}	the Cursium fragment doesn't just sit in a chest — the occultist burns it into a high-tier spirit essence, closing the l
3	False	cataclysm	cataclysm:weapon_fusion (Mechanical Fusion Anvil)	create:mechanical_crafting input	create	M-20	REJECT	{'REJECT': 2, 'ACCEPT': 1}	the Mechanical Fusion Anvil is Cataclysm's own machine; wiring create:mechanical_crafting as an input step would force C
2	False	cataclysm	cataclysm:amethyst_crab_meat	ars_nouveau:imbuement (blessed variant as arcane infusion catalyst)	magic	M-10	REJECT	{'REJECT': 2}	amethyst_bless is a one-way in-dungeon ceremony for the Leviathan fight specifically; re-routing the meat through Ars im
2	False	cataclysm	cataclysm:cursium_ingot	ars_nouveau:imbuement	magic	M-10	ACCEPT	{'ACCEPT': 2}	Cursium is corruption-tainted metal; imbuement chamber drawing Source to refine it into a dark-affinity magic reagent (w
2	False	cataclysm	cataclysm:witherite_ingot	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 2}	Witherite — harvested from the Netherite Monstrosity — is too unstable for a bench recipe. Only sequenced assembly, with
2	False	cataclysm	cataclysm:ancient_metal_ingot	create:pressing → aeronautics structural	aeronautics	M-23	ACCEPT	{'ACCEPT': 2}	ancient metal as the premium airframe tier — boss-harvested structural alloy for capital-ship hulls gates the top ship t
2	False	cataclysm	cataclysm boss loot tables	loot-seed magic reagent (ars source fragment / occult chalk)	magic	M-02	ACCEPT	{'ACCEPT': 2}	boss drops as magic reagents — clearing dungeons yields rare spell components, pushing magic players into the same comba
2	False	cataclysm	cataclysm:ancient_metal_ingot	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 2}	already covered more cleanly by M-11 (spirit_fire); adding a parallel M-10 imbuement route for the same material creates
2	False	cataclysm	cataclysm:witherite_ingot (Witherite = wither-material)	ars_nouveau:imbuement	magic	M-02	REJECT	{'REJECT': 1, 'ACCEPT': 1}	Witherite is already the crafting input for cataclysm's own Mechanical Fusion Anvil (weapon_fusion method); pulling it i
2	False	cataclysm	cataclysm:ignitium_ingot	create:crushing	create	M-03	REJECT	{'REJECT': 2}	ignitium is a boss-fight-gated exotic alloy, not an ore to double-process; routing it through ore-doubling crushing is a
1	False	cataclysm	cataclysm:ignitium_ingot	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 1}	Ignitium is fire-elemental boss metal from the Ignis boss; spirit-fire (a flame-themed transmutation) converting it into
1	False	cataclysm	cataclysm:ignitium_ingot (Ignis boss drop)	create:pressing → structural plate	aeronautics	M-23	ACCEPT	{'ACCEPT': 1}	Ignitium plating withstands the friction of fast flight — the dungeon boss feeds the shipyard
1	False	cataclysm	cataclysm boss drops (any mid-tier — e.g. cataclysm:ichor, cataclysm:amethyst_crab_shell)	numismatics mint (after create:crushing to ingot form)	economy	M-08	ACCEPT	{'ACCEPT': 1}	processed boss material becomes rare coinage — the market fills with adventurer-minted currency from dungeon runs
1	False	cataclysm	cataclysm:ignitium_ingot	tfmg:industrial_blasting	create	M-05	REJECT	{'REJECT': 1}	TFMG industrial blasting is for smelting metals/alloys, but Ignitium is a supernatural fire-themed metal — putting it th
1	False	cataclysm	cataclysm:weapon_fusion (Mechanical Fusion Anvil)	requiring create:precision_mechanism or brass-tier component as one input	create	M-05	ACCEPT	{'ACCEPT': 1}	The Fusion Anvil needs a precision mechanism — mechanical skill gates weapon fusion, so a Create specialist is the natur
1	False	cataclysm	cataclysm:azure_seastone_bricks / deco blocks	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 1}	seastone/blackstone deco salvages back to raw + XP nugget — building with Cataclysm aesthetic doesn't strand materials o
1	False	cataclysm	cataclysm:amethyst_crab_shell	create:milling	create	M-12	ACCEPT	{'ACCEPT': 1}	"Amethyst-crusted shells mill to a pigment powder — the Scylla's carapace ends up on your factory floor as a dye additiv
1	False	cataclysm	boss drops (all)	sell/mint for coin	economy	M-34	REJECT	{'REJECT': 1}	"boss drop is valuable, sell it" is the ambient endpoint; real economy link is M-34 (combat specialist trades drops to p
1	False	cataclysm	cataclysm boss drops (Witherite ingot, Ignitium ingot, ancient_metal_ingot, Void Core, Cursium)	create:crushing / create:pressing	create	M-03	ACCEPT	{'ACCEPT': 1}	boss-material ingots are processed through Create's crusher/press into sheets/plates required for advanced Create machin
1	False	cataclysm	cataclysm boss-drop ingots (loot=yes)	cataclysm:weapon_fusion	survival	M-34	ACCEPT	{'ACCEPT': 1}	boss drops are farmed by the combat specialist and traded to other players — the weapon_fusion mechanic consumes multipl
1	False	cataclysm	cataclysm ancient_metal_ingot	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	ancient_metal as a keystone input in a sequenced-assembly chain for the highest-tier Aeronautics controller or Create ma
1	False	cataclysm	cataclysm:hallowed_gem (via loot drop, existing in Cataclysm loot)	loot-seed → player-run trade	economy	M-34	ACCEPT	{'ACCEPT': 1}	Boss-drop trophies (cataclysm:void_core, cataclysm:scylla_eye etc.) are sourced only by combat specialists and traded to
1	False	cataclysm	cataclysm:void_core	ars_nouveau:imbuement (as pinnacle arcane catalyst)	magic	M-10	ACCEPT	{'ACCEPT': 1}	the Void Core is the one reagent no magic formula can substitute; only the team that downed the Harbinger can unlock tho
1	False	cataclysm	cataclysm:ignitium_ingot	aeronautics engine component recipe (ignitium-lined boiler/heat exchanger)	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	the ignitium-lined boiler is what separates a fast ship from the fastest; you fight the fire boss to fly faster.
1	False	cataclysm	cataclysm dungeon structures	loot-seed	create	M-34	ACCEPT	{'ACCEPT': 1}	clearing the Cataclysm dungeon yields not just the boss drop but a schematic for the machine that needs it.
1	False	cataclysm	cataclysm:amethyst_bless (Altar of Amethyst)	magic item → amethyst_bless blessing	magic	M-10	REJECT	{'REJECT': 1}	thematic conflict with the intended boss-fight scarcity mechanic; the altar is not a general infusion station.
1	False	cataclysm	cataclysm:cursium (cursed drop)	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 1}	The corrupted essence extracted from a cursed boss drop is the occult world's premium necromantic input — dungeon-diving
1	False	cataclysm	cataclysm:witherite_ingot	ars_nouveau:imbuement	magic	M-10	ACCEPT	{'ACCEPT': 1}	Ars Nouveau's imbuement refines the wither-metal's latent void energy into a high-tier arcane reagent; the magic special
1	False	cataclysm	cataclysm:amethyst_crab_shell	create:crushing	create	M-04	REJECT	{'REJECT': 1}	Amethyst crab shell is a combat-loot drop, not a decorative block — M-04 covers deco blocks back to raw materials. Routi
1	False	cataclysm	cataclysm boss drops (Ignitium / ancient_metal)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	M-10 warns explicitly not to gate basic components behind infusion; Ignitium and ancient_metal are boss-gated endgame ma
1	False	cataclysm	cataclysm boss drop (any — witherite/ignitium/ancient_metal)	minecolonies research (colony Guard Tower tier unlock requires a boss drop input)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the colony's top guard tier doesn't unlock until someone's cleared a Cataclysm dungeon — combat feeds settlement, settle
1	False	cataclysm	cataclysm:witherite_ingot	create:pressing (witherite_sheet required as weapon_fusion input instead of raw ingot)	create	M-29	ACCEPT	{'ACCEPT': 1}	the Mechanical Fusion Anvil demands forged witherite plate, not raw ingot — the combat specialist needs a Create player 
10	False	cbc_at	cbc_at heavy-autocannon / rocket-pod (endgame tier)	boss-drop gate (M-15)	create	M-15	ACCEPT	{'ACCEPT': 10}	you can't bolt a battleship cannon onto a ship until you've earned the boss drop that proves you can survive one
7	False	cbc_at	cbc_at munitions (AP rounds, rockets)	bountiful bounty objective	economy	M-34	ACCEPT	{'ACCEPT': 7}	commissioned munition loads as Bountiful bounty objectives — a weapons-specialist player fabricates and supplies them; o
5	False	cbc_at	cbc_at rifled-barrel / silencer upgrade tier	minecolonies research	economy	M-28	ACCEPT	{'ACCEPT': 3, 'REJECT': 2}	barrel attachments (rifled barrel, silencer, muzzle brake) are mid-tier modifications — a MineColonies military/blacksmi
4	False	cbc_at	cbc_at munitions (gunpowder/propellant chain)	tfmg:coking or create:mixing (chemical propellant)	create	M-12	REJECT	{'REJECT': 3, 'ACCEPT': 1}	propellant already feeds through CBC's own assembly chain; adding a TFMG coking step upstream is plausible but speculati
4	False	cbc_at	cbc_at heavy-autocannon / rocket pod tier	boss-drop gating (loot-seed)	survival	M-15	ACCEPT	{'ACCEPT': 4}	the heavy autocannon barrel requires a boss-drop component (e.g. a Cataclysm boss fragment or Warden-derived material) a
3	False	cbc_at	cbc_at endgame barrel tiers (nethersteel/steel rifled)	M-30 regional-scarcity gate — nethersteel/steel require region-specific ore (uranium from createnuclear, nethersteel from nether forging)	economy	M-30	ACCEPT	{'ACCEPT': 3}	Rifled nethersteel barrels can only be machined by someone who controls a nether-ore supply chain — the highest-tier can
2	False	cbc_at	cbc_at:bronze_heavy_autocannon_barrel / rocket tier	boss drop as required input (M-15)	create	M-15	ACCEPT	{'ACCEPT': 2}	mounting a rocket pod on a warship should demand proof you've faced the pack's hardest threats — a blazing_eye (Nether G
2	False	cbc_at	cbc_at AP/APDS munitions (high-tier shells)	create:sequenced_assembly (multi-stage assembly chain)	create	M-06	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the dossier notes cbc_at already uses createbigcannons munition assembly chains; its Create anchor is already deep; addi
2	False	cbc_at	cbc_at heavy-autocannon / rocket-pod tier	boss-drop or MineColonies unlock gate (M-05)	create	M-05	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the heavy autocannon and rocket pod are flagship armament — gating them behind a boss drop (a boss-key input in the asse
2	False	cbc_at	heavy autocannon/rocket-pod tier	KubeJS gate (boss drop as input)	create	M-15	ACCEPT	{'ACCEPT': 2}	the most powerful autocannon barrel requires a boss-drop component (e.g. a Cataclysm-boss metallic relic) in its recipe 
2	False	cbc_at	cbc_at:bronze_rifled_barrel	minecolonies hut unlock	economy	M-28	REJECT	{'REJECT': 2}	MineColonies doesn't naturally produce weapons/cannons — a "weapons hut" producing rifled barrels is not in-pack; forced
2	False	cbc_at	cbc_at bronze barrels/breech	tfmg:casting	create	M-32	REJECT	{'REJECT': 1, 'ACCEPT': 1}	cbc_at barrels already use create:cutting and CBC assembly chains — adding a TFMG casting pre-step is redundant complexi
2	False	cbc_at	cbc_at gunpowder/propellant consumption	M-26 consumption	economy	M-26	REJECT	{'REJECT': 1, 'ACCEPT': 1}	gunpowder consumption is ambient — every combat mod consumes gunpowder; this isn't a distinctive weave for cbc_at specif
1	False	cbc_at		boss-drop ingredient gate in create:cutting or create:sequenced_assembly chain	create	M-15	ACCEPT	{'ACCEPT': 1}	the nethersteel barrel needs a shard of the forge boss's alloy — heavy artillery has a price in blood
1	False	cbc_at	cbc_at:ap_rocket_item / apds_item	occultism:spirit_fire (infuse a mundane warhead with spirit energy for a soul-fire variant munition)	magic	M-19	ACCEPT	{'ACCEPT': 1}	A spirit-fire-infused AP rocket whose detonation leaves a brief soul-fire patch — Occultism magic weaponized for aerial 
1	False	cbc_at	cbc_at:bronze_rifled_barrel	tfmg:hot_blast or tfmg:industrial_blasting (steel treatment)	create	M-05	ACCEPT	{'ACCEPT': 1}	rifled barrels demand heat-treated steel; routing the barrel blank through TFMG's hot blast furnace before CBC_AT machin
1	False	cbc_at	cbc_at:ap_rocket_item / APDS munitions	recipe (TFMG steel/aluminum as barrel material instead of just bronze)	create	M-05	ACCEPT	{'ACCEPT': 1}	upgraded barrel alloys from TFMG's industrial chain gate the precision munitions tier — industrial-grade steel rifled ba
1	False	cbc_at	cbc_at barrel attachments (silencer, rifled barrel, muzzle brake — mid-tier components)	create:deploying / item_application	create	M-20	REJECT	{'REJECT': 1}	CBC_AT barrel attachments are assembled through CBC's own methods (autocannon assembly chain) per the dossier — they're 
1	False	cbc_at	cbc_at rocket/autocannon tiers (e.g. cbc_at:ap_rocket_item, cbc_at:bronze_heavy_autocannon_barrel)	boss-drop gating as input to cbc_at:ha_munition_assembly or cbc_at:rocket_assembly	survival	M-15	ACCEPT	{'ACCEPT': 1}	the heavy autocannon barrel doesn't come from a factory floor alone — the Harbinger's alloy is required to cast the firi
1	False	cbc_at	cbc_at:bronze_heavy_autocannon / rocket pod (high-tier weapon)	recipe gating with boss drop (M-15)	create	M-15	ACCEPT	{'ACCEPT': 1}	A ship-mounted rocket launcher demands something more than bronze and gunpowder — a boss component gates the tier and ma
1	False	cbc_at	autocannon/rocket munitions (cbc_at:ap_rocket_item, etc.)	cbc_at:rocket_assembly (sequenced munition pipeline)	aeronautics	M-06	REJECT	{'REJECT': 1}	cbc_at munition assembly IS the existing Create+aeronautics anchor — it's already counted. Flagging M-06 here would doub
1	False	cbc_at	boss-drop signature item	cbc_at munition assembly chain (M-15 gate)	create	M-15	ACCEPT	{'ACCEPT': 1}	the heavy autocannon's critical recoil spring or rifled barrel demands a nethersteel alloy or boss-drop component — the 
1	False	cbc_at	heavy autocannon / rocket tier	recipe gate (KubeJS)	economy	M-15	ACCEPT	{'ACCEPT': 1}	mounting a Heavy Autocannon or Rocket Pod on a ship requires a boss-drop key component — the toughest ship weapons need 
1	False	cbc_at	heavy autocannon / rocket tier	recipe gate (KubeJS)	economy	M-28	ACCEPT	{'ACCEPT': 1}	rocket assembly components are cheaper/faster via a MineColonies Blacksmith or Fletcher, pushing players toward colony i
1	False	cbc_at	AP munitions / rocket fuzes	combat-loop	economy	M-34	ACCEPT	{'ACCEPT': 1}	a combat-specialist maintains the ship's magazine and trades loaded munitions to players who build ships but don't want 
1	False	cbc_at	rocket pod recipe	create:mechanical_crafting	create	M-05	REJECT	{'REJECT': 1}	cbc_at already uses create:cutting + CBC assembly natively; adding mechanical_crafting on top is a redundant extra step 
1	False	cbc_at	cbc_at:ap_rocket_item (ammo supply)	emergent trade — combat specialist farms/produces rounds, non-combat players buy them	economy	M-34	ACCEPT	{'ACCEPT': 1}	a munitions specialist runs the ammo line; everyone else on the server is their customer before a raid
1	False	cbc_at	cbc_at heavy-tier munition assembly	MineColonies research (unlock recipe)	economy	M-37	ACCEPT	{'ACCEPT': 1}	the heavy munitions schematics are unlocked via MineColonies military research, not just crafted blind
1	False	cbc_at	cbc_at munitions as bulk consumable	aeronautics cargo — shipping crates of rounds by airship to forward bases	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	a ship's ammo supply is heavy enough that you haul it by airship, not by hand
1	False	cbc_at	cbc_at:autocannon_silencer / attachments	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	dossier already notes the munition pipeline routes through CBC's own assembly recipe types (cbc_at:ha_munition_assembly 
1	False	cbc_at	cbc_at loot table drops (has loot=yes) — likely barrel fragments, damaged munitions	loot-seed: add a damaged/inert cbc_at munition to relevant structure loot (e.g. abandoned military outpost)	survival	M-02	ACCEPT	{'ACCEPT': 1}	finding a dud AP shell in a ruined outpost gives the discovery hook that this weapon tier exists; a loot seed rather tha
1	False	cbc_at	boss drop gating the heavy autocannon assembly recipe	boss drop as assembly input (M-15)	survival	M-15	REJECT	{'REJECT': 1}	M-28 colony-research route above is the cleaner mechanism for this pack's high-tier lock pattern; stacking M-15 on top w
1	False	cbc_at	cbc_at:bronze_heavy_autocannon_barrel (endgame ship weapon)	cbc_at:ha_munition_assembly + M-15 boss-key	aeronautics	M-15	ACCEPT	{'ACCEPT': 1}	the heaviest guns need more than metal — the war-machine demands a trophy from the hardest fight
1	False	cbc_at	cbc_at assembled munitions (rockets/caseless)	create:sequenced_assembly cross-route — require an Ars Nouveau or Occultism reagent (e.g. source_gem or purified inert stone) in the sequenced fuze step	magic	M-29	ACCEPT	{'ACCEPT': 1}	volatile propellants need a magical stabilizer before they won't cook off in the barrel
1	False	cbc_at	cbc_at assembled autocannon (machine component)	M-24 mechanical component → propulsion/control — an autocannon mount satisfies the "controlled-fire weapon" slot on an Aeronautics ship's armament recipe	aeronautics	M-24	REJECT	{'REJECT': 1}	cbc_at's output (weapon mounts) already fully constitutes aeronautics armament; framing it as feeding an aeronautics *dr
1	False	cbc_at	cbc_at:bronze_heavy_autocannon_barrel / cbc_at:bronze_rocket_pod_breech	KubeJS recipe gate (boss drop as required input, added to existing create:cutting/CBC assembly chain)	survival	M-15	ACCEPT	{'ACCEPT': 1}	you can build light autocannons off the factory floor, but the heavy barrel and rocket pod demand a kill-trophy — the wo
1	False	cbc_at	cbc_at:bronze_heavy_autocannon_barrel (combat-route supply)	emergent player trade	economy	M-34	ACCEPT	{'ACCEPT': 1}	the fighter and the builder need each other — a fighter sells the boss key that unlocks the heavy turret, a builder sell
1	False	cbc_at	cbc_at:ap_rocket_item (munitions as a consumption sink)	M-26 consumption (munitions are spent against danger/pressure)	survival	M-26	ACCEPT	{'ACCEPT': 1}	munitions burn through combat; a warship's magazine is a standing order, keeping munitions makers relevant even when no 
1	False	cbc_at	cbc_at:bronze_rifled_barrel / built_up_nethersteel	create:sequenced_assembly chain	create	M-06	ACCEPT	{'ACCEPT': 1}	the built-up nethersteel barrel (top-tier barrel) is already assembled through multi-stage create:cutting; explicitly wr
1	False	cbc_at	cbc_at:ap_rocket_item / cbc_at:apds_item (precision guided munitions, the highest fuzing tier)	cbc_at:rocket_munition_fuzing + occultism:spirit_fire (cross-route: fuze step requires a small spirit-fire-infused component as a stabilizer reagent)	magic	M-29	ACCEPT	{'ACCEPT': 1}	precision rocket munitions that don't cook off in the barrel on a ship moving through explosion zones need more than bro
24	False	create_new_age	create_new_age:thorium_ore (scarce biome-gated ore)	create:crushing → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 18, 'REJECT': 6}	thorium is already region-gated (2 biome-modifiers); routing crushed thorium through the Metalwork melt pipeline into a 
23	False	create_new_age	create_new_age:energising (method: the Energiser machine)	create_new_age:energising of a magic-pillar keystone	magic	M-17	ACCEPT	{'ACCEPT': 23}	electrifying a magic focus or arcane component through the Energiser — FE charges the arcane — threads the electric tier
