times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
2	True	aeronautics	adjustable hot-air burner (burns furnace fuel)	config-tie / fuel tag extension to tfmg:diesel	create	M-13	ACCEPT	{'ACCEPT': 2}	diesel-fueled hot-air burners mean the TFMG refinery matters to every airship pilot, not just Create engineers.
2	False	aeronautics	aeronautics:levitite_blend_bucket / aeronautics:levitite (zinc-gated bulk lift material)	numismatics sell / mint	economy	M-08	REJECT	{'REJECT': 2}	generic-sellable, non-distinctive — economy de-emphasis. Levitite being sellable is trivially true of any scarce process
2	False	aeronautics	aeronautics:adjustable_burner (hot-air lift) → fuel consumption	fuel-tag config tie	survival	M-26	ACCEPT	{'ACCEPT': 2}	the hot-air burner burns charcoal/wood; running a fleet of hot-air ships creates continuous fuel demand, closing the loo
2	False	aeronautics	hot-air (adjustable) burner	config-tie (extend fuel tag to tfmg:diesel/gasoline)	create	M-13	ACCEPT	{'ACCEPT': 2}	a burner that runs on TFMG diesel gives the fuel-production specialist a direct customer — the airship fleet's buoyancy 
2	False	aeronautics	aeronautics docking connectors + rope coupling	config/map note — docking stations at Numismatics trading-post builds = the economy's physical cargo node	economy	M-33	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	cargo-run pilots are a service profession — they dock at trading-floor depots, load bulk goods, and fly to buyers; no re
2	False	aeronautics	aeronautics:aviators_goggles	recipe (ars_nouveau:enchanting_apparatus adds the goggles as an apparatus input with source gems + an appropriate reagent)	magic	M-10	ACCEPT	{'ACCEPT': 2}	Aviator goggles are mid-tier aeronautics gear — imbuing them with an Ars enchant (night-vision, zoom, atmospheric awaren
2	False	aeronautics	aeronautics:adjustable_burner (hot-air engine)	tfmg:diesel fuel tag extension	economy	M-13	ACCEPT	{'ACCEPT': 2}	Extending the burner's fuel tag to include TFMG diesel (a config/tag-JSON change, no KubeJS needed) makes petroleum-deri
1	False	aeronautics	aeronautics ship structural components (hull frames, envelopes)	create_ironworks or tfmg alloy plate → aeronautics construction recipe	create	M-23	ACCEPT	{'ACCEPT': 1}	A balloon envelope stitched onto a steel-plate frame — the structural alloy earns the airship's buoyancy. Scale depth wi
1	False	aeronautics	aeronautics propeller bearing / steam vent	create mechanical component → aeronautics drivetrain	create	M-24	ACCEPT	{'ACCEPT': 1}	A spinning propeller shaft is just a Create bearing in a cowling — the drivetrain is Create all the way down.
1	False	aeronautics	offroad:tire variants (small/large/monstrous)	create:pressing (rubber-sheet pressing, if a rubber material exists in the modpack, or TFMG polymer output → pressed tire)	create	M-20	ACCEPT	{'ACCEPT': 1}	Aeronautics tires are pressed from rubber/polymer sheets in a Create press — the vehicle shop sources its tire stock fro
1	False	aeronautics	simulated:gyroscopic_mechanism	northstar:engraving (the gyro mechanism requires circuit-precision engraving — an advanced_circuit is an engraved component; routing gyro assembly through Northstar's engraver ties the space-tech tier to the gyro supply chain)	create	M-06	ACCEPT	{'ACCEPT': 1}	a gyroscopic propeller bearing requires an engraved precision mechanism from the circuit engraver — the space-tech speci
1	False	aeronautics	aeronautics:pearlescent_levitite (higher-tier lift — currently code-only recipe)	create:sequenced_assembly (multi-step M-06 keystone chain — incomplete_levitite_core → pearlescent via deploying/pressing/haunting)	create	M-06	ACCEPT	{'ACCEPT': 1}	pearlescent levitite, the endgame lift material, requires a full sequenced-assembly line — it is the aeronautics pillar'
1	False	aeronautics	aeronautics rope/docking connector	design-intent (dock at Numismatics trading posts)	economy	M-13	REJECT	{'REJECT': 1}	no recipe-type method to route through; it's a design/layout observation, not a Phase 3 action; no motif applies (M-13 i
1	False	aeronautics	aeronautics:portable_engine (via create:sequenced_assembly)	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	the portable engine IS already authored via create:sequenced_assembly (engine_assembly chain — jar-proven: industrial_ir
1	False	aeronautics	levitite (endgame lift)	loot-seed — drop probability or recipe via boss drop gate	survival	M-15	REJECT	{'REJECT': 1}	the dossier notes the pearlescent/alloy tier recipe is code-only and JEI-pending; gating an item whose recipe chain is u
1	False	aeronautics	simulated:rope_coupling / docking connector	config / economy logistics placement	economy		REJECT	{'REJECT': 1}	this is an infrastructure/flavor connection (docking at trading posts), not a recipe edge; no motif covers "build placem
1	False	aeronautics	levitite / hot-air burner → TFMG diesel fuel extension	config-tie (fuel tag JSON)	create	M-13	ACCEPT	{'ACCEPT': 1}	diesel-powered burners let the refinery crew supply the fleet; charcoal farmers and oilmen both have a buyer
1	False	aeronautics	docking connector / rope coupling	config-tie (Trade-post dock points at Numismatics stations)	economy	M-08	REJECT	{'REJECT': 1}	pure config/narrative suggestion with no recipe or loot-seed surface; the economy tie is real in principle but there is 
1	False	aeronautics	aeronautics:adjustable_burner (burns furnace fuel)	config-tie expanding fuel tag	survival	M-13	ACCEPT	{'ACCEPT': 1}	extending the burner's accepted fuel tag to include TFMG diesel makes the airship fleet dependent on the fuel-production
1	True	aeronautics	levitite_blend in-world crystallization step (code recipe)	KubeJS requiring an Occultism/Ars catalyst adjacent	magic	M-10	ACCEPT	{'ACCEPT': 1}	"the blend-to-levitite catalysis is a natural seam for a magic catalyst — lift partly conjured" — explore-flagged (code-
1	False	aeronautics	simulated:engine_assembly / portable engine (create:sequenced_assembly endgame)	tfmg:industrial_blasting (steel engine block as a component)	create	M-24	ACCEPT	{'ACCEPT': 1}	a portable ship engine needs an industrially blasted steel housing before the Create sequenced assembly can finish it — 
1	False	aeronautics	simulated:rope_coupling / simulated:contraption_diagram	config/design — docking nodes at Numismatics trade posts	economy	M-08	REJECT	{'REJECT': 1}	this is an emergent design/server-config idea, not a recipe weave; no deliverable Phase-3 action exists (it's a "build y
1	False	aeronautics	aeronautics:simulated:rope_coupling / docking connector → logistics layer	config/structure placement at Numismatics trading posts	economy	M-33	ACCEPT	{'ACCEPT': 1}	docking stations at player-run trading hubs make cargo runs a service — the airship owner charges for haul, payment emer
1	False	aeronautics	aeronautics:offroad tires → Create crush recycle	create:crushing	create	M-04	REJECT	{'REJECT': 1}	tires are rubber/compound items not metal/stone deco; M-04 is the deco-recycle motif — tone mismatch; cosmetic recycle a
1	False	aeronautics	aeronautics:borehead bearing (flying drill) → ore output feeds economy	aeronautics borehead → ore drop → regional scarcity	economy	M-30	REJECT	{'REJECT': 1}	this is more an emergent play-style than a weave (no recipe to author); the scarcity foundation already does this work. 
1	False	aeronautics	simulated:rope_coupling / docking connector	config / world design	economy	M-33	ACCEPT	{'ACCEPT': 1}	docking stations at player-built trading posts make the airship a real logistics-for-hire service; a logistics specialis
1	False	aeronautics	aeronautics:end_stone_powder	create:mixing	create	M-32	REJECT	{'REJECT': 1}	end_stone_powder is a direct recipe input (levitite blend needs it), not a byproduct; M-32 is for production byproduct/w
1	False	aeronautics	dyeable tires / colored levitite	recipe (dye + base part)	economy	M-29	REJECT	{'REJECT': 1}	color variants are cosmetic; "sellable paint job" is the ambient endpoint (M-09 retired). A cross-route dependency would
1	False	aeronautics	simulated:portable_engine	create:sequenced_assembly (already; jar-confirmed) → require an Occultism/boss-drop component as one engine-assembly step	magic	M-29	ACCEPT	{'ACCEPT': 1}	the portable engine is the endgame self-powered vehicle heart — requiring a spirit-infused component (cross-route depend
1	False	aeronautics	aeronautics:portable_engine (create:sequenced_assembly chain)	cross-route	magic	M-29	REJECT	{'REJECT': 1}	the portable engine is already a deep Create sequenced-assembly chain (engine_assembly → industrial iron block + iron sh
1	True	aeronautics	levitite_blend crystallization (code step)	KubeJS catalyst-adjacent requiring galosphere allurite/lumiere shard	magic	M-07	ACCEPT	{'ACCEPT': 1}	making the blend→levitite catalysis require an attunement shard gives a clean aeronautics↔magic seam and stops lift bein
1	True	aeronautics	adjustable_burner fuel intake	fuel-tag extension to tfmg:diesel	aeronautics	M-13	ACCEPT	{'ACCEPT': 1}	the hot-air burner already burns furnace fuel; tagging diesel in lets a fuel specialist supply the fleet — the propulsio
1	True	aeronautics	structural alloy / steel plate	create recipe input to airframe/hull	create	M-23	ACCEPT	{'ACCEPT': 1}	airframes should cost real fabricated structural metal, scaling depth with ship tier (already an inbound-strong seam).
1	True	aeronautics	gyroscopic_mechanism / portable engine	create:sequenced_assembly → drivetrain	create	M-24	ACCEPT	{'ACCEPT': 1}	propellers/engines built through Create sequenced-assembly is the drivetrain side of the supply line.
1	True	aeronautics	levitite (zinc + end-stone gated)	GTMOGS regional ore-gen → recipe input	economy	M-30	ACCEPT	{'ACCEPT': 1}	levitite's zinc input is region-locked, so lift production is regional and a lift specialist must trade it across region
1	True	aeronautics	rope/docking connector + bulk lift goods	aeronautics/trains as move method	economy	M-31	ACCEPT	{'ACCEPT': 1}	heavy lift cargo and docking infrastructure give the logistics arm its distribution role at trading posts.
1	False	aeronautics	aeronautics docking connectors / rope logistics	aeronautics logistics as a physical trade medium	economy	M-31	ACCEPT	{'ACCEPT': 1}	Bulk levitite or steel ingots can only reach distant colonies by airship — the docking connector is the trade infrastruc
1	False	aeronautics	aeronautics Physics Assembler (endgame keystone)	create:sequenced_assembly (portable engine is already a sequenced_assembly chain)	create	M-06	REJECT	{'REJECT': 1}	The dossier already notes engine_assembly IS built via create:sequenced_assembly (jar-confirmed). This is an existing co
1	False	aeronautics	aeronautics structural construction (airframes, hull blocks)	create:mechanical_crafting or create:sequenced_assembly	aeronautics	M-23	ACCEPT	{'ACCEPT': 1}	structural alloy plates (create_ironworks steel or equivalent) as required airframe ingredients — building a ship costs 
1	False	aeronautics	simulated:gyroscopic_mechanism (control surface)	create:sequenced_assembly (already jar-confirmed)	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	jar-confirmed — gyroscopic_mechanism IS a sequenced-assembly chain; this is documenting the existing M-24 link. No new a
1	False	aeronautics	aeronautics:rope_coupling / simulated docking blocks	config/build convention	economy	M-31	ACCEPT	{'ACCEPT': 1}	docking connectors placed at Numismatics trading posts make airships the logistics arm of the player economy — cargo run
1	False	aeronautics	aeronautics:levitite (crystallized) → magic gate framing	M-10 catalyst		M-10	ACCEPT	{'ACCEPT': 1}	
1	False	aeronautics	aeronautics:propeller_bearing / gyroscopic_propeller_bearing	create:mechanical_crafting (existing) → M-24 drivetrain	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	propeller bearings are the drivetrain — the point of M-24 is that the drivetrain side of the airship supply chain requir
1	False	aeronautics	docking connector / rope coupling	logistics config	economy	M-31	ACCEPT	{'ACCEPT': 1}	docking stations at trading posts make the airship a bulk-cargo layer; logistics-required bulk goods (levitite, colony m
1	False	aeronautics	aeronautics adjustable_burner (burns fuel)	TFMG diesel fuel tag extension	create	M-13	ACCEPT	{'ACCEPT': 1}	extending the burner's fuel tag to include TFMG diesel makes the fuel-refinery output a direct aeronautics propulsion in
1	False	aeronautics	aeronautics:levitite (endgame flying-machine core)	create:sequenced_assembly as M-06 keystone	create	M-06	ACCEPT	{'ACCEPT': 1}	the levitite+Physics Assembler combination is the sequenced-assembly capstone — the multi-step chain that defines the "f
1	False	aeronautics	aeronautics borehead bearing (flying drill) → ores extracted	create:crushing (ore → crushed ore)	create	M-03	REJECT	{'REJECT': 1}	the borehead bearing extracts ores in-flight, which are already processable by create:crushing (M-03 is already an estab
1	False	aeronautics	levitite_blend → levitite	recipe (existing create:mixing recipe for blend; the economy link is the trade of the resulting material)	economy	M-08	ACCEPT	{'ACCEPT': 1}	Levitite blend is zinc-gated — zinc is a scarce regional ore. A Create specialist who mass-produces levitite blend and m
1	False	aeronautics	offroad:tire / borehead bearing (land-vehicle / flying-drill)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	Tires and borehead bearings already flow through Create's sequenced_assembly per the existing jar-confirmed inbound weav
1	False	aeronautics	aeronautics:propeller_bearing / gyroscopic_propeller_bearing	create:sequenced_assembly (already in recipe)	create	M-24	ACCEPT	{'ACCEPT': 1}	Propeller bearings are sequenced-assembly builds through Create — the drivetrain is already a Create deliverable; what's
1	False	aeronautics	aeronautics:levitite (bulk, required by every ship)	aeronautics/logistics arm	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	Levitite is heavy enough (and flight-critical enough) that trading it at scale genuinely requires the logistics network 
1	False	aeronautics	simulated:portable_engine	create:sequenced_assembly (already in recipe) + boss-drop input gate	survival	M-15	ACCEPT	{'ACCEPT': 1}	The portable engine (already a multi-step sequenced assembly) could require a boss-drop component as one of its inputs —
1	False	aeronautics	offroad:monstrous_tire	create:pressing (vulcanized rubber sheet from raw material)	create	M-20	ACCEPT	{'ACCEPT': 1}	Large vehicle tires require a Create-pressed rubber/vulcanite sheet as a component — applying the processed sheet to the
1	False	aeronautics	aeronautics:end_stone_powder	create:milling	create	M-03	REJECT	{'REJECT': 1}	end_stone_powder is already produced by the levitite_blend mixing recipe itself (crushed end stone → powder is the stand
1	False	aeronautics	aeronautics:simulated:portable_engine (endgame self-powered vehicle heart, already create:sequenced_assembly)	occultism:ritual (cross-route dependency — require a summoned Djinni-forged component as one engine-assembly input)	magic	M-29	ACCEPT	{'ACCEPT': 1}	the engine that makes a ship self-propelled needs more than metal — a spirit-wrought flywheel forged in the otherworld g
1	False	aeronautics	aeronautics:end_stone_powder (Create-crushed End Stone, required for levitite_blend)	recipe — Ender Dragon defeat gates End dimension access, which gates end_stone_powder, which gates levitite — the lift material's scarcity traces to a boss kill	survival	M-15	ACCEPT	{'ACCEPT': 1}	you can't build your first airship until someone kills the Ender Dragon — the End boss unlocks the lift material the who
7	False	aeronautics_dyeable_components	dyed levitite / dyed tire	create:toolbox_dyeing or create:mixing	create	M-04	REJECT	{'ACCEPT': 2, 'REJECT': 5}	routing the dye step through Create's mixing basin (or the toolbox-dyeing mechanic) means coloring your airship hull goe
4	False	aeronautics_dyeable_components	aeronautics_dyeable_components dyed levitite/tires	create:toolbox_dyeing or create:mixing (route dye application through a Create machine instead of hand-craft)	create	M-20	REJECT	{'REJECT': 4}	the current hand-craft dye step is intentionally simple (offhand dye); routing it through Create machinery for a cosmeti
3	False	aeronautics_dyeable_components	dyed levitite (aeronautics_dyeable_components:*_levitite)	create:toolbox_dyeing or create:mixing	create	M-20	REJECT	{'REJECT': 3}	the dye step is already performed by the mod itself (offhand dye + catalysing); routing it through a Create method is re
2	False	aeronautics_dyeable_components	dyed levitite (16 color variants)	recipe (base levitite + dye)	economy	M-29	REJECT	{'REJECT': 2}	color variants are cosmetic; "another player wants a matching hull" is ambient, not a demand gate via cross-route depend
2	False	aeronautics_dyeable_components	dyed levitite variants	aeronautics construction	aeronautics	M-23	REJECT	{'REJECT': 2}	M-23 is the structural alloy → airframe seam; dyed levitite is a cosmetic color variant of the base levitite, not a stru
1	False	aeronautics_dyeable_components	colored levitite/tire	create:toolbox_dyeing	create		REJECT	{'REJECT': 1}	cosmetic dye steps via Create toolbox are marginal; no motif applies; forced Create edge just to hit a pillar count woul
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components:*_levitite (dyed) / *_tire variants	recipe (create:toolbox_dyeing or create:mixing)	create	M-04	REJECT	{'REJECT': 1}	M-04 is "Create crushes deco back to raw" (a lossy recycle motif); dyeing levitite is a forward color step, not a recycl
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components:*_levitite	recipe (crafting, dye in offhand)	aeronautics		REJECT	{'REJECT': 1}	the mod is already anchored to aeronautics; the dye mechanic is the whole mod — proposing a Create route to earn a secon
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components:dyed_levitite (any color)	create:toolbox_dyeing	create	M-20	ACCEPT	{'ACCEPT': 1}	routing the dye step through Create's toolbox-dyeing method (already in the palette) tethers the cosmetic palette to the
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components:colored_tires (monstrous tier)	recipe (aeronautics construction)	aeronautics	M-23	REJECT	{'REJECT': 1}	already anchored aeronautics (colored tires ARE the aeronautics content); this is not a new cross-system edge, just more
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components dyed levitite (levitite + dye → colored levitite)	create:toolbox_dyeing or ars_nouveau:dye	create	M-10	REJECT	{'REJECT': 1}	levitite is already an aeronautics specialty material; routing it through arcane infusion to gain color is thematically 
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components: dyed levitite (hold dye in offhand during levitite catalysis)	create:mixing (add dye pigment into the Create mixing stage for levitite production instead of offhand method, making bulk-dyed levitite a factory output not just a hand-craft)	create	M-12	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	Scale up your airship's color scheme — route levitite production through the mixing basin with the correct dye pigment t
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components: colored levitite (visual signal of specialty)	MineColonies colony request (shipwright colonist orders a set of dyed levitite in the colony's fleet color scheme, creating recurring demand)	economy	M-28	ACCEPT	{'ACCEPT': 1}	The colony shipwright requests a matched set of dyed levitite to color-code its airship fleet — the cosmetic layer becom
1	False	aeronautics_dyeable_components	dyed levitite (ship hull cosmetic)	bare cosmetic value / sell	economy	M-26	REJECT	{'REJECT': 1}	"colored hull parts are sellable" is ambient endpoint; no demand-gating mechanism (M-26/M-28/M-29/M-30 etc.); cosmetic t
1	False	aeronautics_dyeable_components	dyed tires / levitite	create:toolbox_dyeing (Create's own dye method)	create		REJECT	{'REJECT': 1}	gilding; the dye step is already a single crafting step (dye + tire); forcing it through a Create toolbox_dyeing method 
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components dyed levitite/tires	create:toolbox_dyeing or vanilla dye craft	economy	M-33	REJECT	{'REJECT': 1}	Dyed ship components are cosmetic — "paint your ship" isn't a service-for-hire in a player-economy sense; it's a one-tim
1	False	aeronautics_dyeable_components	`aeronautics_dyeable_components:*_levitite`	`create:mixing` (dye + levitite → colored variant)	create	M-04	REJECT	{'REJECT': 1}	the dossier notes dyed levitite is made by holding a dye in offhand — it's an intentional vanilla-style mechanic, not a 
1	True	aeronautics_dyeable_components	16× dyed levitite + dyed tire variants	create:toolbox_dyeing / create:mixing (dye step)	create		REJECT	{'REJECT': 1}	this is a pure cosmetic color-permutation of base aeronautics parts (dye + tire → colored tire); the dossier itself call
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components color variants	ars_nouveau:dye	magic		REJECT	{'REJECT': 1}	routing a dye-coloring step through an Ars dye method is purely cosmetic and the magic-paint-shop framing is a tone clas
1	False	aeronautics_dyeable_components	16× dyed levitite variants	create:toolbox_dyeing or vanilla crafting	create	M-04	REJECT	{'REJECT': 1}	Dyed levitite is a cosmetic permutation of the base levitite block — it has identical lift physics to base levitite and 
1	False	aeronautics_dyeable_components	dyed tires (4 sizes, 16 colors)	ars_nouveau:dye	magic	M-10	REJECT	{'REJECT': 1}	ars_nouveau:dye is a registered method (in the palette), but using it to dye vehicle tires has no thematic coherence ("a
1	False	aeronautics_dyeable_components	dyed levitite (color specialization)	supplementaries:confetti_dye or economy	economy	M-33	REJECT	{'REJECT': 1}	A "dye specialist sells colored levitite" reading hits M-33 (service-for-hire), but this is too thin — the dye step is t
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components dyed levitite (16 variants)	create:milling	create	M-04	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	Dyed levitite panels are crushed back to base levitite dust + a pigment residue (an XP nugget equivalent) — the standard
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components (cosmetic ship paint system)	create:deploying / item_application	aeronautics	M-20	ACCEPT	{'ACCEPT': 1}	Dyed levitite is applied by a Create Deployer to an airship hull block as a cosmetic upgrade — the ship painter automate
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components (16 dye colors requiring vanilla dyes)	ars_nouveau:dye method	magic	M-10	REJECT	{'REJECT': 1}	Routing Aeronautics color cosmetics through arcane dye methods is a tone mismatch — the magic system is for reagents and
1	False	aeronautics_dyeable_components	aeronautics_dyeable_components:*_levitite (16 dye-color variants, consumes vanilla dyes in crafting)	minecolonies hut request (colony shipwright or Warehouse hut requests a set of matching dyed levitite for the colony's fleet livery — the colony specifies its color, and the aeronautics specialist produces to order)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the colony commissioning a matched fleet in its faction colors is the clearest demand-gate for cosmetic variants — colon
8	False	copycats	copycats copycat blocks (structural/architectural forms)	aeronautics hull skin (copycat texture = hull panelling)	aeronautics	M-23	REJECT	{'REJECT': 7, 'ACCEPT': 1}	copycats are cosmetic skin containers, not structural materials; using them as aeronautics structural inputs (M-23) conf
6	False	copycats	copycats blank shapes	create:cutting (stonecutter equiv, zinc sheet → shaped blank)	create	M-04	REJECT	{'REJECT': 3, 'ACCEPT': 3}	vanilla stonecutter is the stated recipe path; replacing it with a Create cutting recipe is redundant housekeeping, not 
6	False	copycats	copycats:copycat_block (blank zinc shape)	create:crushing (recycle)	create	M-04	REJECT	{'ACCEPT': 2, 'REJECT': 4}	a blank Copycat block that's been textured wrong or a leftover shape should crush back to zinc dust — standard Create re
4	False	copycats	copycats blank shapes (zinc-crafted)	create:item_application (applying a block skin)	create	M-20	REJECT	{'REJECT': 3, 'ACCEPT': 1}	the "apply skin" mechanic is already the copycat block's native interaction (right-click-with-block), not a Create deplo
4	False	copycats	copycats:copycat_catwalk	aeronautics construction recipe	aeronautics	M-23	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	a copycat catwalk/panel is precisely the kind of textured structural surface you deck out an airship hull or walkway wit
3	False	copycats	copycats:copycat_block family (zinc-built shape containers)	create:item_application	create	M-20	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	copycats already lives entirely inside the Create pillar; using item_application to "apply" a skin is just describing it
3	True	copycats	copycat blank shapes (zinc-built)	create:crushing deco-recycle	create	M-04	REJECT	{'REJECT': 2, 'ACCEPT': 1}	a copycat block is a *material container* that adopts another block's skin at runtime — crushing it is ambiguous (does i
3	False	copycats	copycats:copycat_* (any zinc-based shape)	create:crushing	create	M-04	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	M-04 is for decorative blocks that need a Return-to-resource path; copycats already unmake correctly (placing blank + wr
2	False	copycats	copycats:copycat_slope / copycat_panel (zinc-built deco shapes)	create:crushing → zinc dust/nugget + xp nugget (lossy)	create	M-04	ACCEPT	{'ACCEPT': 2}	"even copycat panels feed back into the Create zinc cycle through the millstone — the pack's deco isn't a dead end"
1	False	copycats	copycats:copycat_panel / copycat_slope / copycat_beam	create:item_application (apply a magic-infused dye or wax onto a copycat blank to produce a permanently-tinted or enchanted copycat block)	magic	M-20	REJECT	{'REJECT': 1}	M-20 (Deploy-application upgrade) is about upgrading a *functional* item; permanently tinting a purely aesthetic block v
1	True	copycats	copycat_cogwheel / copycat_shaft / copycat_fluid_pipe (functional Create parts in disguise)	aeronautics drivetrain recipe	aeronautics	M-24	REJECT	{'REJECT': 1}	these are *cosmetic skins* of cogs/shafts/pipes for builders, not real kinetic components — they don't transmit differen
1	False	copycats	copycats:copycat_panel / copycats:copycat_slope	aeronautics construction recipe	aeronautics	M-23	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	hull aesthetics that stay modular — skin the frame in any block texture while keeping the structural panel shape; makes 
1	False	copycats	copycats:copycat_block (zinc-built)	ars_nouveau:imbuement (apply a magical skin — a specific block texture from an arcane mod makes the copycat glow or carry an effect)	magic	M-10	REJECT	{'REJECT': 1}	copycat blocks are purely cosmetic shape-containers; giving them an arcane effect via imbuement invents a mechanic that 
1	True	copycats	copycat skin-application (universal block disguise)	aeronautics hull/airframe cladding	aeronautics	M-23	REJECT	{'REJECT': 1}	no-motif; disguise is purely cosmetic and applies to any block already — no distinctive structural tie (M-23 wants load-
1	False	copycats	copycats:copycat_cogwheel / copycat_shaft	create:mechanical_crafting	aeronautics	M-24	REJECT	{'REJECT': 1}	copycats' copycat_cogwheel is a *decorative* item that mimics the texture of whatever is applied — it's not a functional
1	False	copycats	copycats (zinc consumption)	regional ore scarcity	economy	M-30	REJECT	{'REJECT': 1}	M-30 requires the item's *key input* to be region-locked, making the good itself region-locked and trade-dependent. Zinc
1	False	copycats	copycats as pure deco with forced second anchor	arbitrary	magic	M-23	REJECT	{'REJECT': 1}	no-motif; texture-copying blocks have no coherent magic surface; the aeronautics cladding (M-23) and explicit Create mil
