times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
3	False	comforts	comforts:sleeping_bag_* (16 dyed wool items)	create:crushing	create	M-04	REJECT	{'REJECT': 3}	M-04 is for metal/stone deco recycling. Sleeping bags are soft goods (wool + string); crushing them back to raw wool is 
2	False	comforts	comforts:sleeping_bag_* (craft material, wool-heavy)	create:pressing	create		REJECT	{'REJECT': 2}	No motif covers soft-goods pressing into a pack weave and no thematic story holds it — tone clash (mechanical processing
2	False	comforts	comforts:hammock_* (day-skip block)	create:item_application	create	M-20	REJECT	{'REJECT': 2}	applying a Create part onto a hammock has no coherent narrative — the hammock is a simple dyed-cloth item; forcing a dep
2	False	comforts	comforts:hammock_*	config tie / event gating (M-22 lunar event check on hammock use)	magic	M-22	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	Resting in a hammock during a lunar event yields a celestial trace — moon-dew or star-fragment drops when the hammock us
1	False	comforts	comforts:sleeping_bag_* (cold-insulated variant)	create:pressing (brass lining) + vanilla craft	create	M-05	REJECT	{'REJECT': 1}	M-05 is "a mod's flagship built IN its own machine, gated on Create parts." The sleeping bag is not built in a Create ma
1	False	comforts	comforts:sleeping_bag_* (colored wool items)	create:item_application (dyeing)	create	M-20	REJECT	{'REJECT': 1}	sleeping bags are already craftable in any color from dyed wool — adding a create:item_application dye step adds no dept
1	False	comforts	comforts:sleeping_bag (a portable bed)	aeronautics airship cabin recipe	aeronautics	M-23	REJECT	{'REJECT': 1}	the framing is M-23 (structural alloy → airframe); a sleeping bag is not a structural material. Sleeping bags aboard air
1	False	comforts					REJECT	{'REJECT': 2}	no-motif — thematic fit as expedition gear doesn't route through any method; the aeronautics anchors require a recipe/lo
1	False	comforts	comforts:sleeping_bag variant upgrades	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	A sequenced-assembly chain for a wool sleeping bag violates the cost-model guardrail ("never gate a basic/everyday compo
1	False	comforts	comforts:hammock_*	ars_nouveau:imbuement or create:item_application	magic	M-10	REJECT	{'REJECT': 1}	theme clash — a hammock is mundane camping gear; imbuement to add a "dream" effect is conceptually strained and would ga
1	False	comforts	comforts:sleeping_bag_* (wool consumer)	config/design tie to seasonal cold pressure	survival	M-16	REJECT	{'REJECT': 1}	no-motif surface — sleeping bags serve survival pressure (cold/travel) conceptually, but there's no season-gated recipe 
1	False	comforts	comforts:sleeping_bag (portable sleep QoL, wool/string)	bountiful decree reward or survival pressure loop	survival		REJECT	{'REJECT': 1}	no-motif — sleeping bags are survival QoL already anchored correctly; no cross-system material routing exists; forced ed
1	False	comforts	comforts:sleeping_bag_* (wool + string, vanilla recipe)	MineColonies colony supply request (colonists on long scouting/builder assignments request sleeping bags as expedition supplies)	economy	M-28	ACCEPT	{'ACCEPT': 1}	Colony builders heading to distant sites request a sleeping bag from the pack's supply line — a simple craft becomes a c
1	False	comforts	comforts:hammock	create:toolbox_dyeing (dye hammocks in bulk via Create's toolbox dye method for explorer ship outfitters stocking aeronautics crew quarters)	aeronautics	M-23	REJECT	{'REJECT': 1}	theme clash — toolbox-dyeing ship hammocks is forced; hammocks aren't structural components. M-23 is for load-bearing hu
1	False	comforts	comforts sleeping bags	loot-seed	survival	M-34	REJECT	{'REJECT': 1}	Seeding sleeping bags into dungeon/structure loot is thematically fine (a traveler's cache) but M-34 is combat-route sup
1	False	comforts	comforts:hammock_* (inverse bed, day→night skip)	loot-seed in structure chests (tidal towns / underground villages / surface ruins) as a findable reward	survival	M-34	REJECT	{'REJECT': 1}	M-34 is combat-route supply; hammocks are not a combat-adjacent good and there is no combat specialist farming them. Wro
1	False	comforts	comforts:sleeping_bag_* (16 dyed variants)	recipe (crafting)	survival		REJECT	{'REJECT': 1}	no second system to cross into — sleeping bags are pure travel QoL; any link to Create/economy/magic would be forced noi
1	False	comforts	comforts:rope_and_nail	create:pressing (nail from a metal sheet pressed component)	create	M-05	REJECT	{'REJECT': 1}	hard guardrail — everyday QoL item; depth does not scale with power here; the nail is trivially basic.
1	False	comforts	comforts:sleeping_bag_*	farmersdelight:cutting	survival	M-12	REJECT	{'REJECT': 1}	Cutting a sleeping bag for fiber/wool recovery could work thematically but is a 1:1 round-trip (wool in → wool out) with
1	False	comforts	comforts:sleeping_bag_* (exploration kit)	astikorcartsredux supply_cart + comforts sleeping bag as a camp-kit pairing	economy	M-29	REJECT	{'REJECT': 1}	This would cross two mods with zero material join surface — neither has a recipe that calls the other's items, there's n
1	False	comforts	comforts:sleeping_bag_* (wearable, wool-based)	extradelight:drying_rack (dry a wet/used sleeping bag for upkeep — a consumption sink)	survival	M-26	REJECT	{'REJECT': 1}	Comforts sleeping bags have no wet/durability state in vanilla; inventing a "drying" upkeep step would require authoring
1	False	comforts	comforts:sleeping_bag_* (bulk dyed wool goods, 16 SKUs)	create:toolbox_dyeing (batch-dye sleeping bags in matching ship/crew palette via Create's toolbox dye method)	aeronautics	M-23	ACCEPT	{'ACCEPT': 1}	outfitting an Aeronautics crew cabin means dyeing matching sleeping bags for the bunks — the ship outfitter runs a Creat
21	True	copperagebackport	copper deco blocks (copper_chest, copper_bars, copper_chain, copper_lantern, copper_torch, oxidized variants)	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 30, 'REJECT': 4}	weathered copper ornaments feed back into the copper economy via a mechanical crusher — oxidation is lossy, so scrap ≠ f
15	False	copperagebackport	copperagebackport copper deco blocks (copper_bars, copper_chest, copper_lantern, oxidized variants)	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 22, 'REJECT': 3}	Surplus or unwanted oxidized copper decorations crush back to raw copper + nuggets + XP nugget — standard Create copper 
9	False	copperagebackport	minecraft:copper_chest / copper_bars / copper_chain / copper_lantern / copper deco set	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 8, 'REJECT': 1}	the copper deco tree crushes back to copper nuggets/raw copper + an XP nugget — same loss-accepting recycle that Create 
7	False	copperagebackport	Copper Golem (minecraft:copper_golem_statue, logistics mob)	thematic adjacency to Create logistics	aeronautics		REJECT	{'REJECT': 7}	the Golem is a vanilla-adjacent item-sorter mob; Create already has its own item-routing (funnels, vaults, deployers). G
4	False	copperagebackport	copper tools/armor	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	broken copper gear crushed for nuggets/raw copper — the lowest-tier metal loops cleanly through the Create processing ch
3	False	copperagebackport	Copper Golem logistics	thematic (aeronautics/logistics pillar)	aeronautics		REJECT	{'REJECT': 3}	the Copper Golem's chest-to-chest hauling is a vanilla-adjacent sorter, not an aeronautics or Create-logistic component 
2	False	copperagebackport	minecraft:copper_axe / copper_boots / copper armor/tools	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 2}	copper tools/armor crushed in a millstone or crushing wheels yields copper nuggets — consistent with M-04's recycle prin
2	False	copperagebackport	copperagebackport:copper_button / exposed_copper_button etc.	create:crushing	create	M-04	REJECT	{'REJECT': 1, 'ACCEPT': 1}	copper buttons are already covered by friendsandfoes (which ships the same button set with the same item ids) — flagged 
2	False	copperagebackport	copperagebackport copper ingot chain (c:ingots/copper via the extended copper set)	numismatics mint	economy	M-08	REJECT	{'REJECT': 2}	Copper is not a scarce regional metal in this pack — it's abundant vanilla ore. M-08 is reserved for *scarce* processed 
2	False	copperagebackport	oxidized copper blocks (4 weathering stages)	create:splashing (de-oxidize with water splashing)	create	M-04	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	Create's splashing method can strip oxidation stages from copper blocks — a natural Create↔copper interaction that makes
2	False	copperagebackport	copper chest / Copper Golem (item-hauling mob)	M-05 native-method gating (gate chest tier on Create brass fittings)	create	M-05	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the chest is a vanilla-id item (minecraft:copper_chest) and the golem is a vanilla-adjacent block; gating it on Create b
2	False	copperagebackport	Copper Golem logistics niche	thematic adjacency to Create item transport	create		REJECT	{'REJECT': 2}	no-motif — the Golem is an item-sorting mob but there's no recipe-type it routes through; it's a parallel/competing logi
2	False	copperagebackport	minecraft:copper_chest / copper deco set	create:pressing	create	M-03	REJECT	{'REJECT': 2}	M-03 is for ore → crushed ore doubling; pressing copper blocks into sheets is already vanilla Create behavior on copper 
2	False	copperagebackport	copperagebackport:copper_golem_statue (Copper Golem item-logistics)	thematic adjacency to Create logistics / aeronautics item transport	aeronautics		REJECT	{'REJECT': 2}	no-motif + tone clash. The Copper Golem is a passive chest-sorter, not an aeronautics/ship component. There's no deliver
2	False	copperagebackport	minecraft:copper_golem_statue (Copper Golem item-logistics mob)	minecolonies colony supply / aeronautics ship crew	economy	M-33	REJECT	{'REJECT': 2}	M-33 is a labor/service motif riding a method (enchanting, colony contract, cargo run); the Copper Golem is an autonomou
2	False	copperagebackport	minecraft:copper_axe / copper_sword / copper_chestplate (copperagebackport copper tools/armor)	recipe requiring create:pressing output (copper_sheet) as a crafting ingredient — the tool head / armor plate is stamped, not hammered by hand	create	M-29	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	shaping copper into a usable tool blade needs a press — the Create player's copper sheet output feeds the copper-tool li
1	False	copperagebackport	minecraft:copper_golem_statue (logistics mob)	(thematic — Create logistics adjacency)	create		REJECT	{'REJECT': 1}	the Copper Golem's chest-to-chest hauling is thematically adjacent to Create logistics but there is no method-routing av
1	False	copperagebackport	minecraft:copper_tools / copper_armor	create:crushing	create	M-04	REJECT	{'REJECT': 1}	tools/armor are equipment, not deco; M-04 is specifically for deco/structural blocks. Crushing equipment into nuggets st
1	False	copperagebackport		create:splashing (de-oxidize copper_chest back to clean copper_chest stage, same as any copper block)	create	M-04	ACCEPT	{'ACCEPT': 1}	the copper chest weathers in the field, but a well-placed waterfall brings it back — Create's splash mechanic closes the
1	False	copperagebackport		create:mechanical_crafting gate (require a brass casing or an andesite casing as part of its craft)	create	M-05	ACCEPT	{'ACCEPT': 1}	you can shape copper into a golem, but it takes Create brass to give it a working head.
1	False	copperagebackport	minecraft:copper_golem_statue	create:mechanical_crafting	create	M-05	ACCEPT	{'ACCEPT': 1}	The Copper Golem is a mechanical sorter-creature — it makes narrative sense that activating one requires a Create mechan
1	False	copperagebackport	copper deco (oxidized)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	oxidized copper has no magical valence — it is a weathering/aesthetic process, not arcane. Forcing arcane infusion onto 
1	False	copperagebackport	minecraft:copper_chest (item storage)	occultism:spirit_trade	magic	M-18	REJECT	{'REJECT': 1}	spirit_trade is for *acquiring scarce materials* via summoned spirits; a copper chest is not scarce (craftable from abun
1	False	copperagebackport	Copper Golem statue	create:haunting	magic	M-19	REJECT	{'REJECT': 1}	haunting a copper golem statue into a soul-resonant object is too arbitrary — the golem is a vanilla-style sorting mob, 
1	True	copperagebackport	Copper Golem (chest-to-chest item-ferrying logistics mob)	create item-transport adjacency / config tie	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	the Copper Golem is an early-game item-sorter that hauls between Copper Chests — it sits squarely in Create's logistics 
1	True	copperagebackport	oxidized/weathered copper variants	create:splashing or season/weather event gating (oxidation as a survival-pressure tie)	survival	M-16	REJECT	{'REJECT': 1}	copper oxidation is already a vanilla time-based mechanic; bolting a Serene-Seasons gate onto it is redundant with the e
1	False	copperagebackport	minecraft:copper_golem_statue (the early-logistics Golem)	aeronautics/logistics thematic	aeronautics	M-23	REJECT	{'REJECT': 1}	no-motif — the Copper Golem's chest-sorting role doesn't map to any accepted motif for aeronautics/logistics; the logist
1	False	copperagebackport	copperagebackport:copper_golem_statue (Copper Golem logistics behavior)	thematic / config-tie — Copper Golem hauls between copper chests, a proto-logistics mob	economy		REJECT	{'REJECT': 1}	the golem's logistics role is thematic but doesn't route through any named method in the palette — no method tie, no cle
1	False	copperagebackport	copperagebackport:copper_golem_statue (Copper Golem — chest-to-chest item courier)	aeronautics/logistics flavor — the Copper Golem's hauling complements Create's logistics arm; thematically a low-tech pre-automation sorter that players graduate from as they build Create networks	economy	M-24	REJECT	{'REJECT': 1}	M-24 is for mechanical components going INTO Aeronautics drivetrain recipes; the Copper Golem is a mob entity that route
1	False	copperagebackport	minecraft:copper_golem_statue	create:crushing → copper nuggets	create	M-04	REJECT	{'REJECT': 1}	the statue is a decorative/collector item, not deco the player masses for building; crushing it feels punishing and off-
1	False	copperagebackport	minecraft:copper_chest (Copper Golem item logistics)	config tie / Copper Golem behavior	economy	M-33	REJECT	{'REJECT': 1}	the Copper Golem's chest-to-chest sorting could be framed as a service-for-hire logistics labor node, but M-33 (service-
1	False	copperagebackport	Copper Golem (minecraft:copper_golem_statue)	thematic: low-tech logistics complement	aeronautics	M-31	REJECT	{'REJECT': 1}	the Copper Golem sorts items between copper chests in a small radius — it's a chest-sorting mob, not a bulk-freight oper
1	False	copperagebackport	copper ingots (c:ingots/copper)	create:pressing → copper plates	create	M-03	REJECT	{'REJECT': 1}	this is already the vanilla Create path (copper ingot → pressed copper via create:pressing); not a new weave, just exist
1	False	copperagebackport	Copper Golem (item-ferry between copper chests)	thematic adjacency to Create logistics	aeronautics	M-29	REJECT	{'REJECT': 1}	the Copper Golem is a cute low-tech sorter, but "Copper Golem → aeronautics" is a cross-system stretch with no recipe-au
1	False	copperagebackport	minecraft:copper_golem_statue (item-sorting mob)	minecolonies integration	economy	M-28	ACCEPT	{'ACCEPT': 1}	the Copper Golem's chest-to-chest hauling is a low-tech colony logistics assistant — a MineColonies-accessible sorter th
1	False	copperagebackport	Copper Golem (chest-to-chest item ferry)	create item-transport as complementary low-tech tier	aeronautics	M-31	REJECT	{'REJECT': 1}	the Copper Golem's logistics role overlaps Create's conveyor/funnel system; no motif covers "low-tech logistics handoff"
1	False	copperagebackport	Copper Golem (item-sorting mob that ferries items between Copper Chests)	MineColonies request system — a colony's courier uses Copper Golems as early low-tech item-sorters; or design it as a required crafted item for a colony warehouse upgrade (M-28)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the Copper Golem is a pre-Create logistics actor that a new colony uses before it can afford Create conveyor belts — a c
1	False	copperagebackport	oxidized copper as a visual weathering reagent	ars_nouveau:imbuement (use an oxidized copper block as a catalytic ingredient for a nature/weather spell)	magic	M-10	REJECT	{'REJECT': 1}	oxidized copper has no magical lore in either Ars Nouveau or this pack; the link is cosmetic (green color ↔ "nature magi
1	False	copperagebackport	copperagebackport copper tools/armor (copper_sword, copper_chestplate, etc.)	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 1}	worn-out copper tools crush to copper nuggets; gives the copper tool tier an explicit Create tie and a sensible use for 
1	False	copperagebackport	copperagebackport copper blocks (bars, chains, chests)	create:mechanical_crafting / M-05 native-method gating	create	M-05	REJECT	{'REJECT': 1}	M-04 + M-03 crush-recycles already give copperagebackport a clean Create anchor; adding a native-method gate on top woul
1	False	copperagebackport	Copper Golem chest-to-chest hauling	config/behavior	economy		REJECT	{'REJECT': 1}	the Copper Golem's logistics role is flavor-overlap with Create's own item transport; there's no implemented method conn
1	False	copperagebackport	copperagebackport copper blocks (oxidation stages)	northstar:electrolysis	create	M-29	REJECT	{'REJECT': 1}	electrolysis of copper oxidation blocks is thematically plausible but Northstar's electrolysis targets fluids/brine, not
1	False	copperagebackport	copperagebackport:copper_golem_statue	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	The Copper Golem is a logistics automaton (chest-to-chest hauling) — build it through a Create sequenced-assembly line (
1	False	copperagebackport	copperagebackport:copper_golem_statue (item logistics role)	config tie or behaviour hook	aeronautics	M-24	REJECT	{'REJECT': 1}	The Copper Golem hauls items between chests — it's a logistics mob, not a propulsion or control component. Mapping it to
1	False	copperagebackport	copperagebackport copper blocks (oxidation palette)	create:deploying	create	M-20	ACCEPT	{'ACCEPT': 1}	Apply wax (honeycomb) to oxidized copper blocks via a Create deployer to produce the waxed variants — a one-step M-20 de
1	False	copperagebackport	oxidized copper variants	create:splashing	create	M-12	REJECT	{'REJECT': 1}	splashing to de-oxidize copper duplicates vanilla axe-scraping without a meaningful byproduct; depth without a downstrea
1	False	copperagebackport	copperagebackport:minecraft:copper_chest (oxidized/weathered variants)	create:item_application	create	M-20	REJECT	{'REJECT': 1}	applying wax (honeycomb) to a copper chest via Create's item_application to lock its oxidation state is M-20 (deploy-app
6	False	createmechanicalcompanion	createmechanicalcompanion:optical_sensor / quantum_drive (high-tier modules)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 4, 'ACCEPT': 2}	quantum_drive and optical_sensor are deeply mechanical/tech items; running them through arcane imbuement feels thematica
5	False	createmechanicalcompanion	createmechanicalcompanion:mechanical_wolf_link (companion summoner)	loot-seed	survival	M-15	ACCEPT	{'ACCEPT': 4, 'REJECT': 1}	Gate the Wolf Link — the rare item that summons the mechanical wolf — behind a boss loot table (e.g. seed into a Catacly
3	False	createmechanicalcompanion	createmechanicalcompanion:mechanical_wolf_link (the equip-to-summon item, endgame)	ars_nouveau:imbuement or ars_nouveau:enchanting_apparatus	magic	M-10	REJECT	{'REJECT': 2, 'ACCEPT': 1}	the Mechanical Wolf is explicitly a clockwork construct of brass, netherite, and precision casings — arcane infusion of 
3	False	createmechanicalcompanion	createmechanicalcompanion:booster_rocket (item in the jar)	aeronautics drivetrain recipe	aeronautics	M-24	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	The booster rocket is a propulsive component; routing it as an optional Aeronautics control-surface or thruster sub-ingr
3	False	createmechanicalcompanion	createmechanicalcompanion mechanical_wolf + modules (endgame companion with combat/utility)	loot-seed / boss-drop gate	survival	M-15	ACCEPT	{'ACCEPT': 3}	the Mechanical Wolf's netherite_plates and quantum_drive require a boss-drop gate item — building the perfect combat com
3	False	createmechanicalcompanion	createmechanicalcompanion:illager_engineer_spawn_egg	loot-seed	survival	M-34	REJECT	{'REJECT': 2, 'ACCEPT': 1}	The illager_engineer is a hostile mob (spawn egg present); seeding its drops as trade goods is M-34 combat-supply. Howev
2	True	createmechanicalcompanion	mechanical wolf + modules (deep sequenced-assembly build)	boss drop / MineColonies unlock as gate item for the companion build	survival	M-15	REJECT	{'REJECT': 1, 'ACCEPT': 1}	tempting to gate this brass/netherite flagship behind a boss drop, but it adds a *Create-pillar deepening*, not a 2nd pi
2	False	createmechanicalcompanion	createmechanicalcompanion:optical_sensor	create_new_age:energising	create	M-17	ACCEPT	{'ACCEPT': 2}	the optical_sensor (a precision endgame component) requires an FE-charging step before assembly — threads Create's elect
2	False	createmechanicalcompanion	createmechanicalcompanion:mechanical_wolf_link (endgame companion)	occultism:spirit_fire or ritual	magic	M-29	ACCEPT	{'ACCEPT': 2}	The wolf's quantum_drive or optical_sensor component requires a spirit-infused sub-part made via Occultism — building th
1	False	createmechanicalcompanion	createmechanicalcompanion:optical_sensor (mid-tier module, precision-crafted)	create_new_age:energising	create	M-06	REJECT	{'REJECT': 1}	the optical_sensor is already built via create:sandpaper_polishing + sequenced_assembly (inbound weaves exist). Routing 
1	False	createmechanicalcompanion		Aeronautics M-24 component framing — the booster_rocket module shares physical identity with an Aeronautics thruster component; require one as a crafting ingredient in a low-tier Aeronautics thruster recipe	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	the same clockwork booster that propels the mechanical wolf can be scaled up to power a ship's thruster — an elegant sha
1	False	createmechanicalcompanion	createmechanicalcompanion:mob_radar	occultism:spirit_fire	magic	M-19	REJECT	{'REJECT': 1}	soul-fire haunting a radar device is tonal stretch — the radar is a mechanical scanner, not a soul vessel; the haunting 
1	False	createmechanicalcompanion	createmechanicalcompanion:mechanical_wolf_link (companion item)	loot-seed	economy	M-08	ACCEPT	{'ACCEPT': 1}	Illager Engineer (this mod's new hostile) drops a blueprint_painting — a rare schematic sold to a Numismatics fence for 
1	False	createmechanicalcompanion	createmechanicalcompanion:mounted_crossbow / combat modules	recipe	aeronautics	M-24	REJECT	{'REJECT': 1}	The wolf is a personal ground companion, not a ship component. Mounting it on an airframe is thematically incoherent — a
1	False	createmechanicalcompanion	createmechanicalcompanion:netherite_plates (a distinct netherite-plate intermediate)	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	Netherite plates are the raw material of the mechanical wolf's body armor — they're a derpack-style incomplete part, a m
1	False	createmechanicalcompanion	createmechanicalcompanion:optical_sensor (the companion's sensor module)	create:deploying / item_application onto base wolf-link	create	M-20	ACCEPT	{'ACCEPT': 1}	Deploying an optical sensor onto the wolf-link upgrades it in-place — a light single-step application on a powerful item
1	False	createmechanicalcompanion	illager_engineer spawn egg / mob (spawns with the mod — an Illager Engineer variant)	loot-table: drop → occultism:spirit_trade or Create boss-key	create	M-15	ACCEPT	{'ACCEPT': 1}	The Illager Engineer carries a blueprint painting — beating one drops a schematic shard that gates a Create mechanical w
1	False	createmechanicalcompanion	createmechanicalcompanion:optical_sensor	occultism:ritual	magic	M-11	REJECT	{'REJECT': 1}	Tone mismatch — an optical sensor is explicitly an industrial/clockwork item; dropping it into an Occultism pentacle rit
1	False	createmechanicalcompanion	createmechanicalcompanion:mob_radar	aeronautics construction recipe / item_application	aeronautics	M-24	REJECT	{'REJECT': 1}	M-24 is specifically "mechanical component → propeller/engine/control surface (drivetrain)." A radar is a sensor, not a 
1	False	createmechanicalcompanion	createmechanicalcompanion:illager_engineer (loot=yes)	loot-seed (seeding a drop into this mob's table)	magic	M-02	REJECT	{'REJECT': 1}	The illager_engineer is a combat challenge mob tied to the companion acquisition quest. Seeding a magic reagent in it cr
1	True	createmechanicalcompanion	endgame motherboard / quantum_drive (the deepest part of the build)	boss signature drop as a gate input on the incomplete_* sequenced-assembly step	survival	M-15	ACCEPT	{'ACCEPT': 1}	the wolf's "brain" is the flagship tier — gating the final motherboard behind a boss drop puts the companion on the DESI
1	True	createmechanicalcompanion	optical_sensor / mob_radar (targeting + detection components)	create:deploying / sequenced_assembly as shared parts feeding Aeronautics control/sensor surfaces	aeronautics	M-24	REJECT	{'REJECT': 1}	tempting (sensors→drivetrain/control), but these are bespoke single-purpose companion parts, not a general mechanical co
1	False	createmechanicalcompanion					ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	booster_rocket appears to be a wolf-companion module, not a loose propulsion component; routing it into aeronautics cons
1	False	createmechanicalcompanion	createmechanicalcompanion:mechanical_wolf_link	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 1}	tone clash — a clockwork wolf soul-fused via spirit fire is lore-incoherent; Occultism's spirit_fire transmutes organic 
1	False	createmechanicalcompanion	createmechanicalcompanion loot (illager_engineer_spawn_egg drops)	loot-seed	economy	M-15	ACCEPT	{'ACCEPT': 1}	the Illager Engineer (createmechanicalcompanion's custom mob) drops a rare blueprint fragment seeded into its loot — a b
